District,City,year,pm25,pm10,so2,o3,no2,co
전라남도,고흥,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,고흥,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,고흥,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,고흥,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,고흥,2019,15.3,27.4,0.0,0.03,0.01,0.49
전라남도,고흥,2020,13.42,24.92,0.0,0.04,0.01,0.42
전라남도,고흥,2021,13.33,30.33,0.0,0.03,0.01,0.42
전라남도,고흥,2022,14.73,25.36,0.0,0.03,0.01,0.36
전라남도,곡성,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,곡성,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,곡성,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,곡성,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,곡성,2019,16.5,30.25,0.0,0.02,0.01,0.52
전라남도,곡성,2020,14.92,29.92,0.0,0.03,0.01,0.54
전라남도,곡성,2021,14.42,32.5,0.0,0.04,0.01,0.45
전라남도,곡성,2022,16.0,28.73,0.0,0.03,0.01,0.38
전라남도,광양,2015,24.83,39.67,0.01,0.03,0.01,0.4
전라남도,광양,2016,23.75,38.42,0.01,0.03,0.01,0.4
전라남도,광양,2017,20.83,36.92,0.01,0.03,0.01,0.43
전라남도,광양,2018,20.75,35.75,0.01,0.03,0.01,0.44
전라남도,광양,2019,18.0,31.58,0.0,0.03,0.01,0.48
전라남도,광양,2020,14.0,26.67,0.0,0.03,0.01,0.42
전라남도,광양,2021,15.08,32.17,0.0,0.03,0.01,0.38
전라남도,광양,2022,14.09,25.64,0.0,0.03,0.01,0.36
전라남도,구례,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,구례,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,구례,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,구례,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,구례,2019,16.0,28.5,0.0,0.02,0.01,0.42
전라남도,구례,2020,18.17,30.17,0.0,0.03,0.01,0.48
전라남도,구례,2021,16.58,33.0,0.0,0.03,0.01,0.41
전라남도,구례,2022,11.09,31.73,0.0,0.03,0.01,0.36
전라남도,나주,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,나주,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,나주,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,나주,2018,23.83,37.08,0.0,0.03,0.01,0.37
전라남도,나주,2019,20.25,34.75,0.0,0.03,0.01,0.39
전라남도,나주,2020,15.5,25.33,0.0,0.04,0.01,0.3
전라남도,나주,2021,14.75,28.17,0.0,0.04,0.01,0.28
전라남도,나주,2022,15.46,24.82,0.0,0.04,0.01,0.23
전라남도,담양,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,담양,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,담양,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,담양,2018,24.0,38.5,0.0,0.02,0.01,0.34
전라남도,담양,2019,23.83,39.0,0.0,0.02,0.01,0.38
전라남도,담양,2020,14.5,36.33,0.0,0.02,0.01,0.28
전라남도,담양,2021,14.25,37.67,0.0,0.02,0.01,0.3
전라남도,담양,2022,16.0,28.18,0.0,0.03,0.01,0.26
전라남도,목포,2015,24.0,38.92,0.0,0.04,0.02,0.63
전라남도,목포,2016,20.42,40.33,0.0,0.04,0.01,0.54
전라남도,목포,2017,19.33,40.25,0.0,0.03,0.01,0.45
전라남도,목포,2018,17.83,38.33,0.0,0.03,0.01,0.56
전라남도,목포,2019,19.92,40.17,0.0,0.03,0.01,0.53
전라남도,목포,2020,14.5,31.08,0.0,0.03,0.01,0.42
전라남도,목포,2021,13.42,37.33,0.0,0.04,0.01,0.41
전라남도,목포,2022,13.0,28.27,0.0,0.04,0.01,0.44
전라남도,무안,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,무안,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,무안,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,무안,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,무안,2019,21.0,38.7,0.0,0.03,0.01,0.39
전라남도,무안,2020,19.17,36.08,0.0,0.03,0.01,0.39
전라남도,무안,2021,18.33,40.92,0.0,0.04,0.01,0.4
전라남도,무안,2022,16.45,30.36,0.0,0.04,0.01,0.41
전라남도,보성,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,보성,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,보성,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,보성,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,보성,2019,14.75,30.0,0.0,0.02,0.01,0.5
전라남도,보성,2020,14.92,29.58,0.0,0.03,0.01,0.54
전라남도,보성,2021,14.75,33.17,0.0,0.03,0.01,0.49
전라남도,보성,2022,14.64,27.54,0.0,0.03,0.01,0.4
전라남도,순천,2015,22.92,35.25,0.0,0.03,0.01,0.55
전라남도,순천,2016,25.0,35.33,0.0,0.03,0.01,0.47
전라남도,순천,2017,19.08,33.5,0.0,0.03,0.01,0.52
전라남도,순천,2018,21.25,34.75,0.0,0.03,0.01,0.49
전라남도,순천,2019,17.83,31.67,0.0,0.04,0.01,0.48
전라남도,순천,2020,14.08,25.58,0.0,0.04,0.01,0.44
전라남도,순천,2021,14.08,28.92,0.0,0.04,0.01,0.37
전라남도,순천,2022,12.73,23.0,0.0,0.04,0.01,0.31
전라남도,신안,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,신안,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,신안,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,신안,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,신안,2019,14.3,28.4,0.0,0.05,0.0,0.31
전라남도,신안,2020,14.0,23.08,0.0,0.04,0.0,0.27
전라남도,신안,2021,15.17,31.83,0.0,0.04,0.0,0.28
전라남도,신안,2022,12.46,24.36,0.0,0.04,0.0,0.23
전라남도,여수,2015,21.42,34.75,0.01,0.03,0.02,0.59
전라남도,여수,2016,21.67,34.5,0.01,0.03,0.02,0.57
전라남도,여수,2017,19.42,32.67,0.01,0.03,0.02,0.55
전라남도,여수,2018,17.92,32.5,0.01,0.03,0.02,0.54
전라남도,여수,2019,17.67,32.0,0.0,0.03,0.01,0.54
전라남도,여수,2020,13.42,25.75,0.0,0.03,0.01,0.51
전라남도,여수,2021,13.42,28.5,0.0,0.03,0.01,0.52
전라남도,여수,2022,14.09,24.73,0.0,0.04,0.01,0.44
전라남도,영광,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,영광,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,영광,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,영광,2018,32.0,50.0,0.0,0.02,0.02,0.5
전라남도,영광,2019,25.92,39.5,0.0,0.04,0.01,0.46
전라남도,영광,2020,20.0,31.92,0.0,0.04,0.01,0.36
전라남도,영광,2021,20.75,38.08,0.0,0.04,0.01,0.36
전라남도,영광,2022,20.27,30.27,0.0,0.04,0.01,0.32
전라남도,영암,2015,31.92,53.83,0.0,0.04,0.01,0.32
전라남도,영암,2016,28.42,41.25,0.0,0.03,0.01,0.36
전라남도,영암,2017,23.92,40.5,0.0,0.03,0.01,0.32
전라남도,영암,2018,23.67,38.17,0.0,0.03,0.01,0.38
전라남도,영암,2019,23.83,40.33,0.0,0.04,0.01,0.45
전라남도,영암,2020,22.42,33.58,0.0,0.03,0.01,0.32
전라남도,영암,2021,20.42,34.75,0.0,0.03,0.01,0.38
전라남도,영암,2022,17.0,32.18,0.0,0.03,0.01,0.38
전라남도,완도,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,완도,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,완도,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,완도,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,완도,2019,15.82,30.73,0.0,0.04,0.01,0.53
전라남도,완도,2020,12.08,23.92,0.0,0.03,0.01,0.43
전라남도,완도,2021,11.58,28.17,0.0,0.03,0.0,0.46
전라남도,완도,2022,12.36,24.27,0.0,0.03,0.0,0.36
전라남도,장성,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,장성,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,장성,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,장성,2018,21.42,34.83,0.0,0.03,0.01,0.38
전라남도,장성,2019,20.92,37.0,0.0,0.03,0.01,0.42
전라남도,장성,2020,17.42,30.5,0.0,0.03,0.01,0.3
전라남도,장성,2021,19.0,36.0,0.0,0.03,0.01,0.22
전라남도,장성,2022,16.82,27.73,0.0,0.03,0.01,0.22
전라남도,장흥,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,장흥,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,장흥,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,장흥,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,장흥,2019,21.75,31.67,0.0,0.04,0.01,0.42
전라남도,장흥,2020,17.75,27.58,0.0,0.04,0.01,0.39
전라남도,장흥,2021,17.58,35.42,0.0,0.04,0.01,0.36
전라남도,장흥,2022,13.18,25.64,0.0,0.04,0.01,0.34
전라남도,진도,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,진도,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,진도,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,진도,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,진도,2019,16.45,30.73,0.0,0.03,0.0,0.53
전라남도,진도,2020,13.75,27.25,0.0,0.03,0.0,0.42
전라남도,진도,2021,11.67,34.17,0.0,0.04,0.0,0.42
전라남도,진도,2022,12.09,24.91,0.0,0.04,0.0,0.38
전라남도,함평,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,함평,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,함평,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,함평,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,함평,2019,21.27,34.82,0.0,0.03,0.01,0.53
전라남도,함평,2020,17.83,30.58,0.0,0.02,0.01,0.53
전라남도,함평,2021,18.58,36.75,0.0,0.03,0.01,0.43
전라남도,함평,2022,15.54,26.82,0.0,0.04,0.01,0.34
전라남도,해남,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,해남,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,해남,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,해남,2018,18.25,31.0,0.01,0.03,0.01,0.44
전라남도,해남,2019,19.58,34.75,0.0,0.04,0.01,0.38
전라남도,해남,2020,16.17,28.67,0.0,0.04,0.01,0.34
전라남도,해남,2021,15.67,34.5,0.0,0.04,0.01,0.36
전라남도,해남,2022,14.82,26.64,0.0,0.04,0.01,0.4
전라남도,화순,2015,25.02,40.48,0.01,0.03,0.02,0.5
전라남도,화순,2016,23.85,37.97,0.01,0.03,0.01,0.47
전라남도,화순,2017,20.52,36.77,0.0,0.03,0.01,0.45
전라남도,화순,2018,22.09,37.09,0.0,0.03,0.01,0.44
전라남도,화순,2019,16.5,31.3,0.0,0.03,0.01,0.58
전라남도,화순,2020,15.92,27.58,0.0,0.03,0.01,0.52
전라남도,화순,2021,13.42,29.5,0.0,0.03,0.01,0.48
전라남도,화순,2022,14.27,26.36,0.0,0.03,0.01,0.4
전라북도,고창,2015,34.89,49.73,0.0,0.04,0.01,0.62
전라북도,고창,2016,32.89,47.33,0.0,0.04,0.01,0.35
전라북도,고창,2017,27.42,42.92,0.0,0.04,0.01,0.7
전라북도,고창,2018,19.17,42.5,0.0,0.04,0.01,0.49
전라북도,고창,2019,21.58,42.08,0.0,0.04,0.01,0.35
전라북도,고창,2020,17.92,27.25,0.0,0.04,0.01,0.28
전라북도,고창,2021,17.67,34.83,0.0,0.04,0.01,0.3
전라북도,고창,2022,15.73,27.82,0.0,0.04,0.0,0.28
전라북도,군산,2015,33.0,45.58,0.0,0.03,0.02,0.53
전라북도,군산,2016,26.92,47.33,0.0,0.03,0.02,0.51
전라북도,군산,2017,27.17,45.25,0.0,0.03,0.01,0.48
전라북도,군산,2018,25.75,42.83,0.0,0.03,0.01,0.53
전라북도,군산,2019,26.92,46.0,0.0,0.03,0.01,0.49
전라북도,군산,2020,20.83,35.0,0.0,0.04,0.01,0.38
전라북도,군산,2021,20.75,42.58,0.0,0.04,0.01,0.37
전라북도,군산,2022,19.73,34.91,0.0,0.04,0.01,0.34
전라북도,김제,2015,34.89,49.58,0.0,0.03,0.01,0.46
전라북도,김제,2016,32.75,49.0,0.0,0.03,0.02,0.55
전라북도,김제,2017,28.75,45.92,0.0,0.04,0.02,0.57
전라북도,김제,2018,24.58,51.08,0.0,0.03,0.02,0.44
전라북도,김제,2019,27.5,45.42,0.0,0.03,0.02,0.38
전라북도,김제,2020,24.33,36.17,0.0,0.03,0.02,0.42
전라북도,김제,2021,24.5,42.92,0.0,0.04,0.01,0.41
전라북도,김제,2022,23.36,35.91,0.0,0.04,0.01,0.38
전라북도,남원,2015,34.89,50.73,0.0,0.03,0.01,0.6
전라북도,남원,2016,25.78,46.42,0.0,0.03,0.01,0.57
전라북도,남원,2017,27.08,43.75,0.0,0.03,0.01,0.58
전라북도,남원,2018,22.0,44.92,0.0,0.03,0.01,0.57
전라북도,남원,2019,23.08,40.08,0.0,0.03,0.01,0.43
전라북도,남원,2020,17.83,27.17,0.0,0.03,0.01,0.38
전라북도,남원,2021,17.92,31.25,0.0,0.03,0.01,0.38
전라북도,남원,2022,17.18,27.91,0.0,0.04,0.01,0.33
전라북도,무주,2015,34.89,49.58,0.0,0.03,0.01,0.46
전라북도,무주,2016,31.49,50.02,0.0,0.03,0.01,0.46
전라북도,무주,2017,28.23,46.63,0.0,0.03,0.01,0.56
전라북도,무주,2018,16.8,26.6,0.0,0.03,0.01,0.38
전라북도,무주,2019,18.83,30.58,0.0,0.03,0.01,0.41
전라북도,무주,2020,17.08,25.92,0.0,0.03,0.01,0.37
전라북도,무주,2021,13.42,31.75,0.0,0.03,0.01,0.35
전라북도,무주,2022,13.64,25.36,0.0,0.03,0.01,0.3
전라북도,부안,2015,31.8,45.12,0.0,0.04,0.01,0.38
전라북도,부안,2016,30.92,47.25,0.0,0.04,0.01,0.48
전라북도,부안,2017,27.25,46.17,0.0,0.04,0.01,0.57
전라북도,부안,2018,24.17,49.0,0.0,0.04,0.01,0.53
전라북도,부안,2019,27.83,46.33,0.0,0.04,0.01,0.54
전라북도,부안,2020,20.5,33.5,0.0,0.04,0.01,0.48
전라북도,부안,2021,23.08,41.25,0.0,0.04,0.01,0.39
전라북도,부안,2022,21.73,34.64,0.0,0.04,0.01,0.39
전라북도,순창,2015,34.89,49.58,0.0,0.03,0.01,0.46
전라북도,순창,2016,31.49,50.02,0.0,0.03,0.01,0.46
전라북도,순창,2017,28.23,46.63,0.0,0.03,0.01,0.56
전라북도,순창,2018,30.0,44.0,0.0,0.02,0.01,0.55
전라북도,순창,2019,25.0,36.67,0.0,0.03,0.01,0.34
전라북도,순창,2020,19.5,30.67,0.0,0.03,0.01,0.32
전라북도,순창,2021,16.58,37.0,0.0,0.03,0.01,0.32
전라북도,순창,2022,15.09,28.09,0.0,0.03,0.01,0.24
전라북도,완주,2015,34.89,49.58,0.0,0.03,0.01,0.46
전라북도,완주,2016,31.49,50.02,0.0,0.03,0.01,0.46
전라북도,완주,2017,28.23,46.63,0.0,0.03,0.01,0.56
전라북도,완주,2018,21.18,39.0,0.0,0.04,0.01,0.49
전라북도,완주,2019,24.08,40.42,0.0,0.04,0.01,0.39
전라북도,완주,2020,21.5,35.33,0.0,0.03,0.01,0.38
전라북도,완주,2021,18.92,36.83,0.0,0.03,0.01,0.34
전라북도,완주,2022,18.36,30.09,0.0,0.03,0.01,0.37
전라북도,익산,2015,39.86,54.67,0.0,0.03,0.02,0.39
전라북도,익산,2016,36.33,55.58,0.0,0.03,0.02,0.47
전라북도,익산,2017,34.92,55.17,0.0,0.03,0.02,0.48
전라북도,익산,2018,28.58,44.83,0.0,0.03,0.01,0.46
전라북도,익산,2019,30.5,48.25,0.0,0.03,0.02,0.38
전라북도,익산,2020,23.08,36.5,0.0,0.03,0.01,0.34
전라북도,익산,2021,20.83,40.08,0.0,0.03,0.01,0.36
전라북도,익산,2022,20.91,36.64,0.0,0.03,0.01,0.34
전라북도,임실,2015,34.89,49.58,0.0,0.03,0.01,0.46
전라북도,임실,2016,31.49,50.02,0.0,0.03,0.01,0.46
전라북도,임실,2017,28.23,46.63,0.0,0.03,0.01,0.56
전라북도,임실,2018,24.0,35.0,0.0,0.02,0.01,0.4
전라북도,임실,2019,24.42,38.17,0.0,0.02,0.01,0.41
전라북도,임실,2020,17.0,25.67,0.0,0.02,0.01,0.38
전라북도,임실,2021,16.58,33.25,0.0,0.03,0.01,0.37
전라북도,임실,2022,16.82,29.54,0.0,0.03,0.01,0.3
전라북도,장수,2015,34.89,49.58,0.0,0.03,0.01,0.46
전라북도,장수,2016,31.49,50.02,0.0,0.03,0.01,0.46
전라북도,장수,2017,28.23,46.63,0.0,0.03,0.01,0.56
전라북도,장수,2018,27.0,36.0,0.0,0.03,0.01,0.4
전라북도,장수,2019,24.64,40.0,0.0,0.04,0.01,0.44
전라북도,장수,2020,18.83,30.09,0.0,0.04,0.01,0.33
전라북도,장수,2021,14.17,29.67,0.0,0.03,0.01,0.32
전라북도,장수,2022,14.64,25.0,0.0,0.04,0.01,0.24
전라북도,전주,2015,34.89,49.25,0.01,0.03,0.02,0.44
전라북도,전주,2016,32.38,54.42,0.0,0.03,0.02,0.44
전라북도,전주,2017,25.25,52.0,0.0,0.03,0.02,0.51
전라북도,전주,2018,28.42,47.08,0.0,0.03,0.02,0.43
전라북도,전주,2019,29.25,46.5,0.0,0.03,0.02,0.45
전라북도,전주,2020,21.67,34.33,0.0,0.03,0.02,0.38
전라북도,전주,2021,19.92,40.08,0.0,0.03,0.02,0.36
전라북도,전주,2022,19.0,33.82,0.0,0.03,0.01,0.37
전라북도,정읍,2015,34.89,52.0,0.0,0.02,0.01,0.28
전라북도,정읍,2016,34.0,52.8,0.0,0.03,0.01,0.33
전라북도,정읍,2017,28.0,41.83,0.0,0.03,0.01,0.6
전라북도,정읍,2018,24.75,42.75,0.0,0.03,0.01,0.46
전라북도,정읍,2019,22.83,42.25,0.0,0.03,0.01,0.38
전라북도,정읍,2020,20.83,32.17,0.0,0.03,0.01,0.38
전라북도,정읍,2021,19.17,36.08,0.0,0.03,0.01,0.37
전라북도,정읍,2022,20.0,32.27,0.0,0.03,0.01,0.34
전라북도,진안,2015,34.89,49.58,0.0,0.03,0.01,0.46
전라북도,진안,2016,31.49,50.02,0.0,0.03,0.01,0.46
전라북도,진안,2017,28.23,46.63,0.0,0.03,0.01,0.56
전라북도,진안,2018,19.55,36.09,0.0,0.03,0.01,0.41
전라북도,진안,2019,23.75,37.58,0.0,0.03,0.01,0.34
전라북도,진안,2020,16.08,31.75,0.0,0.03,0.01,0.31
전라북도,진안,2021,15.75,33.67,0.0,0.03,0.01,0.31
전라북도,진안,2022,16.82,28.64,0.0,0.03,0.01,0.32
제주특별자치도,서귀포,2015,19.0,39.5,0.0,0.04,0.01,0.31
제주특별자치도,서귀포,2016,18.5,36.33,0.0,0.03,0.01,0.28
제주특별자치도,서귀포,2017,19.33,32.0,0.0,0.03,0.01,0.27
제주특별자치도,서귀포,2018,18.92,34.08,0.0,0.04,0.01,0.23
제주특별자치도,서귀포,2019,16.83,32.75,0.0,0.04,0.01,0.25
제주특별자치도,서귀포,2020,15.17,29.17,0.0,0.04,0.01,0.26
제주특별자치도,서귀포,2021,12.92,31.08,0.0,0.04,0.01,0.27
제주특별자치도,서귀포,2022,13.09,26.36,0.0,0.04,0.0,0.26
제주특별자치도,제주특별자치도,2015,23.17,45.75,0.0,0.04,0.01,0.38
제주특별자치도,제주특별자치도,2016,24.08,43.75,0.0,0.03,0.01,0.34
제주특별자치도,제주특별자치도,2017,23.08,40.08,0.0,0.04,0.01,0.3
제주특별자치도,제주특별자치도,2018,19.33,36.0,0.0,0.04,0.01,0.28
제주특별자치도,제주특별자치도,2019,21.25,38.42,0.0,0.04,0.01,0.33
제주특별자치도,제주특별자치도,2020,15.67,32.33,0.0,0.04,0.01,0.34
제주특별자치도,제주특별자치도,2021,14.25,33.17,0.0,0.04,0.01,0.28
제주특별자치도,제주특별자치도,2022,15.09,27.73,0.0,0.04,0.01,0.24
충청남도,계룡,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,계룡,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,계룡,2017,22.97,41.82,0.0,0.03,0.02,0.46
충청남도,계룡,2018,15.7,32.6,0.0,0.03,0.02,0.47
충청남도,계룡,2019,21.33,37.67,0.0,0.03,0.02,0.51
충청남도,계룡,2020,18.5,32.08,0.0,0.03,0.01,0.45
충청남도,계룡,2021,16.91,34.36,0.0,0.03,0.01,0.46
충청남도,계룡,2022,16.82,36.36,0.0,0.04,0.01,0.41
충청남도,공주,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,공주,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,공주,2017,22.5,31.5,0.0,0.02,0.01,0.37
충청남도,공주,2018,22.5,36.33,0.0,0.03,0.01,0.35
충청남도,공주,2019,24.67,41.08,0.0,0.03,0.01,0.41
충청남도,공주,2020,21.33,32.58,0.0,0.03,0.01,0.34
충청남도,공주,2021,21.42,37.42,0.0,0.03,0.01,0.32
충청남도,공주,2022,20.27,32.91,0.0,0.04,0.01,0.29
충청남도,금산,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,금산,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,금산,2017,29.0,46.0,0.0,0.02,0.02,0.5
충청남도,금산,2018,19.5,35.42,0.0,0.03,0.01,0.34
충청남도,금산,2019,23.83,38.92,0.0,0.03,0.01,0.42
충청남도,금산,2020,23.08,37.58,0.0,0.03,0.01,0.39
충청남도,금산,2021,20.42,35.42,0.0,0.03,0.01,0.39
충청남도,금산,2022,18.09,30.09,0.0,0.04,0.01,0.29
충청남도,논산,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,논산,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,논산,2017,20.33,41.71,0.0,0.02,0.02,0.47
충청남도,논산,2018,19.25,40.17,0.0,0.03,0.02,0.49
충청남도,논산,2019,21.75,43.83,0.0,0.03,0.02,0.52
충청남도,논산,2020,19.83,38.75,0.0,0.03,0.01,0.49
충청남도,논산,2021,18.33,39.0,0.0,0.04,0.01,0.47
충청남도,논산,2022,18.55,33.73,0.0,0.03,0.01,0.4
충청남도,당진,2015,30.57,43.75,0.0,0.03,0.01,0.42
충청남도,당진,2016,26.12,51.33,0.0,0.04,0.01,0.38
충청남도,당진,2017,24.33,47.5,0.0,0.03,0.01,0.49
충청남도,당진,2018,25.25,47.0,0.01,0.03,0.02,0.6
충청남도,당진,2019,31.67,54.25,0.01,0.03,0.01,0.57
충청남도,당진,2020,24.17,44.58,0.0,0.03,0.01,0.48
충청남도,당진,2021,24.0,50.0,0.0,0.04,0.01,0.48
충청남도,당진,2022,22.27,42.36,0.0,0.04,0.01,0.44
충청남도,보령,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,보령,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,보령,2017,20.83,36.33,0.0,0.04,0.01,0.38
충청남도,보령,2018,20.83,36.92,0.0,0.04,0.01,0.44
충청남도,보령,2019,23.58,38.42,0.0,0.04,0.01,0.48
충청남도,보령,2020,20.67,35.67,0.0,0.03,0.01,0.42
충청남도,보령,2021,19.83,42.42,0.0,0.04,0.01,0.51
충청남도,보령,2022,19.64,33.82,0.0,0.04,0.01,0.34
충청남도,부여,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,부여,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,부여,2017,20.17,39.5,0.0,0.02,0.01,0.48
충청남도,부여,2018,19.25,40.08,0.0,0.03,0.01,0.49
충청남도,부여,2019,24.08,39.25,0.0,0.03,0.01,0.54
충청남도,부여,2020,22.42,36.83,0.0,0.03,0.01,0.52
충청남도,부여,2021,21.83,45.08,0.0,0.03,0.01,0.41
충청남도,부여,2022,17.18,28.18,0.0,0.04,0.01,0.41
충청남도,서산,2015,30.57,46.75,0.0,0.03,0.02,0.56
충청남도,서산,2016,21.25,42.83,0.0,0.03,0.02,0.52
충청남도,서산,2017,19.92,43.58,0.0,0.03,0.02,0.54
충청남도,서산,2018,18.25,36.58,0.0,0.03,0.02,0.53
충청남도,서산,2019,21.08,38.67,0.0,0.04,0.02,0.6
충청남도,서산,2020,18.83,34.17,0.0,0.04,0.01,0.45
충청남도,서산,2021,19.42,40.67,0.0,0.04,0.01,0.42
충청남도,서산,2022,16.73,32.46,0.0,0.04,0.01,0.39
충청남도,서천,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,서천,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,서천,2017,22.97,41.82,0.0,0.03,0.02,0.46
충청남도,서천,2018,16.4,34.2,0.0,0.04,0.01,0.44
충청남도,서천,2019,22.83,39.25,0.0,0.03,0.01,0.52
충청남도,서천,2020,20.33,35.92,0.0,0.04,0.01,0.42
충청남도,서천,2021,18.17,38.5,0.0,0.04,0.01,0.41
충청남도,서천,2022,16.09,30.18,0.0,0.04,0.01,0.39
충청남도,아산,2015,30.57,37.25,0.0,0.02,0.02,0.73
충청남도,아산,2016,36.33,49.08,0.0,0.03,0.02,0.56
충청남도,아산,2017,26.25,54.42,0.0,0.03,0.02,0.53
충청남도,아산,2018,25.0,45.42,0.0,0.03,0.02,0.42
충청남도,아산,2019,31.33,52.0,0.0,0.03,0.02,0.45
충청남도,아산,2020,25.25,42.08,0.0,0.03,0.02,0.39
충청남도,아산,2021,25.08,46.83,0.0,0.03,0.02,0.38
충청남도,아산,2022,22.09,40.46,0.0,0.03,0.01,0.36
충청남도,예산,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,예산,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,예산,2017,16.5,37.33,0.0,0.03,0.01,0.35
충청남도,예산,2018,20.17,40.25,0.0,0.03,0.01,0.41
충청남도,예산,2019,28.42,43.5,0.0,0.03,0.01,0.5
충청남도,예산,2020,23.0,36.08,0.0,0.03,0.01,0.37
충청남도,예산,2021,23.5,41.0,0.0,0.04,0.01,0.4
충청남도,예산,2022,20.91,34.64,0.0,0.04,0.01,0.36
충청남도,천안,2015,30.57,49.75,0.0,0.02,0.02,0.58
충청남도,천안,2016,27.33,48.83,0.0,0.03,0.02,0.49
충청남도,천안,2017,28.0,46.25,0.0,0.03,0.02,0.49
충청남도,천안,2018,24.92,43.0,0.0,0.03,0.02,0.56
충청남도,천안,2019,28.5,47.5,0.0,0.03,0.02,0.55
충청남도,천안,2020,23.0,38.83,0.0,0.03,0.02,0.48
충청남도,천안,2021,23.33,44.08,0.0,0.03,0.02,0.44
충청남도,천안,2022,22.27,38.18,0.0,0.04,0.02,0.39
충청남도,청양,2015,30.57,44.38,0.0,0.03,0.02,0.57
충청남도,청양,2016,27.76,48.02,0.0,0.03,0.02,0.49
충청남도,청양,2017,29.0,42.0,0.0,0.02,0.02,0.5
