District,City,year,pm25,pm10,so2,o3,no2,co,AVG
전라남도,화순,2015,25.02,40.48,0.01,0.03,0.02,0.5,80.97
전라남도,화순,2016,23.85,37.97,0.01,0.03,0.01,0.47,81.51
전라남도,화순,2017,20.52,36.77,0.0,0.03,0.01,0.45,81.94
전라남도,화순,2018,22.09,37.09,0.0,0.03,0.01,0.44,82.47
전라남도,화순,2019,16.5,31.3,0.0,0.03,0.01,0.58,83.05
전라남도,화순,2020,15.92,27.58,0.0,0.03,0.01,0.52,83.23
전라북도,고창,2015,34.89,49.73,0.0,0.04,0.01,0.62,81.37
전라북도,고창,2016,32.89,47.33,0.0,0.04,0.01,0.35,81.66
전라북도,고창,2017,27.42,42.92,0.0,0.04,0.01,0.7,81.85
전라북도,고창,2018,19.17,42.5,0.0,0.04,0.01,0.49,82.41
전라북도,고창,2019,21.58,42.08,0.0,0.04,0.01,0.35,82.65
전라북도,고창,2020,17.92,27.25,0.0,0.04,0.01,0.28,83.19
전라북도,군산,2015,33.0,45.58,0.0,0.03,0.02,0.53,81.69
전라북도,군산,2016,26.92,47.33,0.0,0.03,0.02,0.51,82.07
전라북도,군산,2017,27.17,45.25,0.0,0.03,0.01,0.48,82.42
전라북도,군산,2018,25.75,42.83,0.0,0.03,0.01,0.53,82.76
전라북도,군산,2019,26.92,46.0,0.0,0.03,0.01,0.49,83.05
전라북도,군산,2020,20.83,35.0,0.0,0.04,0.01,0.38,83.37
전라북도,김제,2015,34.89,49.58,0.0,0.03,0.01,0.46,81.17
전라북도,김제,2016,32.75,49.0,0.0,0.03,0.02,0.55,81.37
전라북도,김제,2017,28.75,45.92,0.0,0.04,0.02,0.57,81.61
전라북도,김제,2018,24.58,51.08,0.0,0.03,0.02,0.44,81.76
전라북도,김제,2019,27.5,45.42,0.0,0.03,0.02,0.38,82.35
전라북도,김제,2020,24.33,36.17,0.0,0.03,0.02,0.42,82.66
전라북도,남원,2015,34.89,50.73,0.0,0.03,0.01,0.6,81.69
전라북도,남원,2016,25.78,46.42,0.0,0.03,0.01,0.57,82.25
전라북도,남원,2017,27.08,43.75,0.0,0.03,0.01,0.58,82.51
전라북도,남원,2018,22.0,44.92,0.0,0.03,0.01,0.57,82.91
전라북도,남원,2019,23.08,40.08,0.0,0.03,0.01,0.43,83.48
전라북도,남원,2020,17.83,27.17,0.0,0.03,0.01,0.38,83.75
전라북도,무주,2015,34.89,49.58,0.0,0.03,0.01,0.46,82.57
전라북도,무주,2016,31.49,50.02,0.0,0.03,0.01,0.46,82.22
전라북도,무주,2017,28.23,46.63,0.0,0.03,0.01,0.56,82.51
전라북도,무주,2018,16.8,26.6,0.0,0.03,0.01,0.38,82.79
전라북도,무주,2019,18.83,30.58,0.0,0.03,0.01,0.41,82.95
전라북도,무주,2020,17.08,25.92,0.0,0.03,0.01,0.37,83.0
전라북도,부안,2015,31.8,45.12,0.0,0.04,0.01,0.38,81.01
전라북도,부안,2016,30.92,47.25,0.0,0.04,0.01,0.48,81.41
전라북도,부안,2017,27.25,46.17,0.0,0.04,0.01,0.57,81.88
전라북도,부안,2018,24.17,49.0,0.0,0.04,0.01,0.53,82.27
전라북도,부안,2019,27.83,46.33,0.0,0.04,0.01,0.54,82.77
전라북도,부안,2020,20.5,33.5,0.0,0.04,0.01,0.48,83.3
전라북도,순창,2015,34.89,49.58,0.0,0.03,0.01,0.46,80.21
전라북도,순창,2016,31.49,50.02,0.0,0.03,0.01,0.46,80.81
전라북도,순창,2017,28.23,46.63,0.0,0.03,0.01,0.56,81.55
전라북도,순창,2018,30.0,44.0,0.0,0.02,0.01,0.55,82.0
전라북도,순창,2019,25.0,36.67,0.0,0.03,0.01,0.34,81.99
전라북도,순창,2020,19.5,30.67,0.0,0.03,0.01,0.32,82.53
전라북도,완주,2015,34.89,49.58,0.0,0.03,0.01,0.46,81.38
전라북도,완주,2016,31.49,50.02,0.0,0.03,0.01,0.46,81.86
전라북도,완주,2017,28.23,46.63,0.0,0.03,0.01,0.56,82.25
전라북도,완주,2018,21.18,39.0,0.0,0.04,0.01,0.49,82.89
전라북도,완주,2019,24.08,40.42,0.0,0.04,0.01,0.39,83.29
전라북도,완주,2020,21.5,35.33,0.0,0.03,0.01,0.38,83.62
전라북도,익산,2015,39.86,54.67,0.0,0.03,0.02,0.39,81.8
전라북도,익산,2016,36.33,55.58,0.0,0.03,0.02,0.47,82.13
전라북도,익산,2017,34.92,55.17,0.0,0.03,0.02,0.48,82.49
전라북도,익산,2018,28.58,44.83,0.0,0.03,0.01,0.46,82.85
전라북도,익산,2019,30.5,48.25,0.0,0.03,0.02,0.38,83.19
전라북도,익산,2020,23.08,36.5,0.0,0.03,0.01,0.34,83.44
전라북도,임실,2015,34.89,49.58,0.0,0.03,0.01,0.46,81.26
전라북도,임실,2016,31.49,50.02,0.0,0.03,0.01,0.46,81.51
전라북도,임실,2017,28.23,46.63,0.0,0.03,0.01,0.56,82.17
전라북도,임실,2018,24.0,35.0,0.0,0.02,0.01,0.4,82.41
전라북도,임실,2019,24.42,38.17,0.0,0.02,0.01,0.41,82.75
전라북도,임실,2020,17.0,25.67,0.0,0.02,0.01,0.38,83.4
전라북도,장수,2015,34.89,49.58,0.0,0.03,0.01,0.46,80.8
전라북도,장수,2016,31.49,50.02,0.0,0.03,0.01,0.46,81.76
전라북도,장수,2017,28.23,46.63,0.0,0.03,0.01,0.56,82.54
전라북도,장수,2018,27.0,36.0,0.0,0.03,0.01,0.4,82.92
전라북도,장수,2019,24.64,40.0,0.0,0.04,0.01,0.44,83.0
전라북도,장수,2020,18.83,30.09,0.0,0.04,0.01,0.33,83.44
전라북도,전주,2015,34.89,49.25,0.01,0.03,0.02,0.44,82.76
전라북도,전주,2016,32.38,54.42,0.0,0.03,0.02,0.44,83.2
전라북도,전주,2017,25.25,52.0,0.0,0.03,0.02,0.51,83.56
전라북도,전주,2018,28.42,47.08,0.0,0.03,0.02,0.43,83.96
전라북도,전주,2019,29.25,46.5,0.0,0.03,0.02,0.45,84.22
전라북도,전주,2020,21.67,34.33,0.0,0.03,0.02,0.38,84.56
전라북도,정읍,2015,34.89,52.0,0.0,0.02,0.01,0.28,81.31
전라북도,정읍,2016,34.0,52.8,0.0,0.03,0.01,0.33,81.92
전라북도,정읍,2017,28.0,41.83,0.0,0.03,0.01,0.6,82.2
전라북도,정읍,2018,24.75,42.75,0.0,0.03,0.01,0.46,82.34
전라북도,정읍,2019,22.83,42.25,0.0,0.03,0.01,0.38,82.74
전라북도,정읍,2020,20.83,32.17,0.0,0.03,0.01,0.38,82.91
전라북도,진안,2015,34.89,49.58,0.0,0.03,0.01,0.46,80.79
전라북도,진안,2016,31.49,50.02,0.0,0.03,0.01,0.46,81.05
전라북도,진안,2017,28.23,46.63,0.0,0.03,0.01,0.56,81.13
전라북도,진안,2018,19.55,36.09,0.0,0.03,0.01,0.41,81.54
전라북도,진안,2019,23.75,37.58,0.0,0.03,0.01,0.34,82.08
전라북도,진안,2020,16.08,31.75,0.0,0.03,0.01,0.31,82.59
제주특별자치도,서귀포,2015,19.0,39.5,0.0,0.04,0.01,0.31,82.63
제주특별자치도,서귀포,2016,18.5,36.33,0.0,0.03,0.01,0.28,82.96
제주특별자치도,서귀포,2017,19.33,32.0,0.0,0.03,0.01,0.27,83.36
제주특별자치도,서귀포,2018,18.92,34.08,0.0,0.04,0.01,0.23,83.74
제주특별자치도,서귀포,2019,16.83,32.75,0.0,0.04,0.01,0.25,83.96
제주특별자치도,서귀포,2020,15.17,29.17,0.0,0.04,0.01,0.26,84.43
제주특별자치도,제주특별자치도,2015,23.17,45.75,0.0,0.04,0.01,0.38,83.42
제주특별자치도,제주특별자치도,2016,24.08,43.75,0.0,0.03,0.01,0.34,83.71
제주특별자치도,제주특별자치도,2017,23.08,40.08,0.0,0.04,0.01,0.3,83.75
제주특별자치도,제주특별자치도,2018,19.33,36.0,0.0,0.04,0.01,0.28,83.85
제주특별자치도,제주특별자치도,2019,21.25,38.42,0.0,0.04,0.01,0.33,84.12
제주특별자치도,제주특별자치도,2020,15.67,32.33,0.0,0.04,0.01,0.34,84.36
충청남도,계룡,2015,30.57,44.38,0.0,0.03,0.02,0.57,83.27
충청남도,계룡,2016,27.76,48.02,0.0,0.03,0.02,0.49,83.59
충청남도,계룡,2017,22.97,41.82,0.0,0.03,0.02,0.46,83.95
충청남도,계룡,2018,15.7,32.6,0.0,0.03,0.02,0.47,84.15
충청남도,계룡,2019,21.33,37.67,0.0,0.03,0.02,0.51,84.72
충청남도,계룡,2020,18.5,32.08,0.0,0.03,0.01,0.45,84.95
충청남도,공주,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.48
충청남도,공주,2016,27.76,48.02,0.0,0.03,0.02,0.49,82.23
충청남도,공주,2017,22.5,31.5,0.0,0.02,0.01,0.37,82.56
충청남도,공주,2018,22.5,36.33,0.0,0.03,0.01,0.35,82.98
충청남도,공주,2019,24.67,41.08,0.0,0.03,0.01,0.41,83.3
충청남도,공주,2020,21.33,32.58,0.0,0.03,0.01,0.34,83.25
충청남도,금산,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.17
충청남도,금산,2016,27.76,48.02,0.0,0.03,0.02,0.49,81.74
충청남도,금산,2017,29.0,46.0,0.0,0.02,0.02,0.5,82.16
충청남도,금산,2018,19.5,35.42,0.0,0.03,0.01,0.34,82.28
충청남도,금산,2019,23.83,38.92,0.0,0.03,0.01,0.42,82.66
충청남도,금산,2020,23.08,37.58,0.0,0.03,0.01,0.39,82.87
충청남도,논산,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.12
충청남도,논산,2016,27.76,48.02,0.0,0.03,0.02,0.49,81.69
충청남도,논산,2017,20.33,41.71,0.0,0.02,0.02,0.47,81.96
충청남도,논산,2018,19.25,40.17,0.0,0.03,0.02,0.49,82.03
충청남도,논산,2019,21.75,43.83,0.0,0.03,0.02,0.52,82.51
충청남도,논산,2020,19.83,38.75,0.0,0.03,0.01,0.49,82.6
충청남도,당진,2015,30.57,43.75,0.0,0.03,0.01,0.42,82.77
충청남도,당진,2016,26.12,51.33,0.0,0.04,0.01,0.38,83.56
충청남도,당진,2017,24.33,47.5,0.0,0.03,0.01,0.49,83.4
충청남도,당진,2018,25.25,47.0,0.01,0.03,0.02,0.6,83.74
충청남도,당진,2019,31.67,54.25,0.01,0.03,0.01,0.57,84.16
충청남도,당진,2020,24.17,44.58,0.0,0.03,0.01,0.48,84.42
충청남도,보령,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.61
충청남도,보령,2016,27.76,48.02,0.0,0.03,0.02,0.49,81.82
충청남도,보령,2017,20.83,36.33,0.0,0.04,0.01,0.38,82.12
충청남도,보령,2018,20.83,36.92,0.0,0.04,0.01,0.44,82.3
충청남도,보령,2019,23.58,38.42,0.0,0.04,0.01,0.48,82.72
충청남도,보령,2020,20.67,35.67,0.0,0.03,0.01,0.42,82.96
충청남도,부여,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.27
충청남도,부여,2016,27.76,48.02,0.0,0.03,0.02,0.49,81.74
충청남도,부여,2017,20.17,39.5,0.0,0.02,0.01,0.48,82.02
충청남도,부여,2018,19.25,40.08,0.0,0.03,0.01,0.49,82.5
충청남도,부여,2019,24.08,39.25,0.0,0.03,0.01,0.54,82.74
충청남도,부여,2020,22.42,36.83,0.0,0.03,0.01,0.52,82.92
충청남도,서산,2015,30.57,46.75,0.0,0.03,0.02,0.56,83.07
충청남도,서산,2016,21.25,42.83,0.0,0.03,0.02,0.52,83.46
충청남도,서산,2017,19.92,43.58,0.0,0.03,0.02,0.54,83.59
충청남도,서산,2018,18.25,36.58,0.0,0.03,0.02,0.53,84.14
충청남도,서산,2019,21.08,38.67,0.0,0.04,0.02,0.6,84.47
충청남도,서산,2020,18.83,34.17,0.0,0.04,0.01,0.45,84.83
충청남도,서천,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.68
충청남도,서천,2016,27.76,48.02,0.0,0.03,0.02,0.49,81.93
충청남도,서천,2017,22.97,41.82,0.0,0.03,0.02,0.46,82.07
충청남도,서천,2018,16.4,34.2,0.0,0.04,0.01,0.44,82.42
충청남도,서천,2019,22.83,39.25,0.0,0.03,0.01,0.52,82.87
충청남도,서천,2020,20.33,35.92,0.0,0.04,0.01,0.42,83.25
충청남도,아산,2015,30.57,37.25,0.0,0.02,0.02,0.73,82.07
충청남도,아산,2016,36.33,49.08,0.0,0.03,0.02,0.56,82.46
충청남도,아산,2017,26.25,54.42,0.0,0.03,0.02,0.53,82.81
충청남도,아산,2018,25.0,45.42,0.0,0.03,0.02,0.42,83.01
충청남도,아산,2019,31.33,52.0,0.0,0.03,0.02,0.45,83.04
충청남도,아산,2020,25.25,42.08,0.0,0.03,0.02,0.39,83.46
충청남도,예산,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.72
충청남도,예산,2016,27.76,48.02,0.0,0.03,0.02,0.49,82.31
충청남도,예산,2017,16.5,37.33,0.0,0.03,0.01,0.35,82.92
충청남도,예산,2018,20.17,40.25,0.0,0.03,0.01,0.41,83.13
충청남도,예산,2019,28.42,43.5,0.0,0.03,0.01,0.5,83.41
충청남도,예산,2020,23.0,36.08,0.0,0.03,0.01,0.37,83.28
충청남도,천안,2016,27.33,48.83,0.0,0.03,0.02,0.49,82.69
충청남도,천안,2017,28.0,46.25,0.0,0.03,0.02,0.49,82.9
충청남도,천안,2018,24.92,43.0,0.0,0.03,0.02,0.56,83.12
충청남도,천안,2019,28.5,47.5,0.0,0.03,0.02,0.55,83.44
충청남도,천안,2020,23.0,38.83,0.0,0.03,0.02,0.48,83.66
충청남도,청양,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.27
충청남도,청양,2016,27.76,48.02,0.0,0.03,0.02,0.49,81.91
충청남도,청양,2017,29.0,42.0,0.0,0.02,0.02,0.5,81.66
충청남도,청양,2018,22.08,34.33,0.0,0.03,0.01,0.36,82.02
충청남도,청양,2019,27.08,38.25,0.0,0.03,0.01,0.45,82.55
충청남도,청양,2020,20.67,33.83,0.0,0.03,0.01,0.38,82.76
충청남도,태안,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.6
충청남도,태안,2016,27.76,48.02,0.0,0.03,0.02,0.49,81.94
충청남도,태안,2017,17.83,37.0,0.0,0.03,0.01,0.45,82.46
충청남도,태안,2018,17.58,37.0,0.0,0.03,0.01,0.5,82.99
충청남도,태안,2019,19.92,40.92,0.0,0.03,0.01,0.52,83.24
충청남도,태안,2020,15.5,33.67,0.0,0.03,0.01,0.48,83.62
충청남도,홍성,2015,30.57,44.38,0.0,0.03,0.02,0.57,81.6
충청남도,홍성,2016,27.76,48.02,0.0,0.03,0.02,0.49,82.19
충청남도,홍성,2017,24.0,40.5,0.0,0.03,0.01,0.4,82.56
충청남도,홍성,2018,23.92,39.67,0.0,0.03,0.01,0.41,83.03
충청남도,홍성,2019,26.83,40.17,0.0,0.03,0.01,0.49,83.28
충청남도,홍성,2020,22.33,35.17,0.0,0.03,0.01,0.41,83.51
충청북도,괴산,2015,29.25,47.29,0.0,0.03,0.02,0.54,80.69
충청북도,괴산,2016,24.27,42.02,0.0,0.02,0.02,0.54,80.9
충청북도,괴산,2017,25.54,41.92,0.0,0.03,0.02,0.54,81.13
충청북도,괴산,2018,25.81,42.61,0.0,0.03,0.02,0.47,81.57
충청북도,괴산,2019,26.36,37.54,0.0,0.03,0.01,0.46,81.79
충청북도,괴산,2020,21.25,32.17,0.0,0.03,0.01,0.42,82.33
충청북도,단양,2015,28.0,43.36,0.0,0.02,0.01,0.52,79.66
충청북도,단양,2016,21.58,39.75,0.0,0.02,0.02,0.62,80.24
충청북도,단양,2017,22.67,41.0,0.0,0.02,0.02,0.72,81.01
충청북도,단양,2018,24.83,40.75,0.0,0.02,0.02,0.58,81.38
충청북도,단양,2019,28.67,44.67,0.0,0.02,0.01,0.44,81.65
충청북도,단양,2020,19.25,29.75,0.0,0.03,0.01,0.52,81.96
충청북도,보은,2015,29.25,47.29,0.0,0.03,0.02,0.54,81.1
충청북도,보은,2016,24.27,42.02,0.0,0.02,0.02,0.54,81.4
충청북도,보은,2017,25.54,41.92,0.0,0.03,0.02,0.54,81.74
충청북도,보은,2018,25.81,42.61,0.0,0.03,0.02,0.47,82.0
충청북도,보은,2019,26.42,40.0,0.0,0.03,0.01,0.46,82.62
충청북도,보은,2020,21.5,32.58,0.0,0.03,0.01,0.47,82.27
충청북도,영동,2015,29.25,47.29,0.0,0.03,0.02,0.54,80.7
충청북도,영동,2016,24.27,42.02,0.0,0.02,0.02,0.54,81.2
충청북도,영동,2017,25.54,41.92,0.0,0.03,0.02,0.54,81.4
충청북도,영동,2018,22.56,38.11,0.0,0.03,0.01,0.34,81.92
충청북도,영동,2019,27.33,42.33,0.0,0.03,0.01,0.4,82.42
충청북도,영동,2020,19.42,32.83,0.0,0.03,0.01,0.43,82.68
충청북도,옥천,2015,29.25,47.29,0.0,0.03,0.02,0.54,80.38
충청북도,옥천,2016,24.27,42.02,0.0,0.02,0.02,0.54,80.76
충청북도,옥천,2017,21.33,35.33,0.0,0.03,0.02,0.4,81.61
충청북도,옥천,2018,25.0,40.17,0.0,0.03,0.02,0.42,81.85
충청북도,옥천,2019,29.0,43.17,0.0,0.03,0.02,0.48,82.11
충청북도,옥천,2020,22.08,33.58,0.0,0.02,0.02,0.46,82.35
충청북도,음성,2015,29.25,47.29,0.0,0.03,0.02,0.54,80.06
충청북도,음성,2016,24.27,42.02,0.0,0.02,0.02,0.54,80.39
충청북도,음성,2017,25.54,41.92,0.0,0.03,0.02,0.54,80.61
충청북도,음성,2018,25.81,42.61,0.0,0.03,0.02,0.47,81.17
충청북도,음성,2019,28.09,41.54,0.0,0.03,0.01,0.44,81.44
충청북도,음성,2020,23.08,36.0,0.0,0.03,0.01,0.39,81.59
충청북도,제천,2015,28.0,45.75,0.0,0.02,0.03,0.65,80.84
충청북도,제천,2016,23.58,40.25,0.0,0.02,0.02,0.67,81.23
충청북도,제천,2017,27.58,40.92,0.0,0.03,0.02,0.68,81.65
충청북도,제천,2018,26.75,42.17,0.0,0.02,0.02,0.58,82.04
충청북도,제천,2019,26.08,43.25,0.0,0.02,0.02,0.46,82.32
충청북도,제천,2020,19.91,32.54,0.0,0.02,0.02,0.53,82.68
충청북도,증평,2015,29.25,47.29,0.0,0.03,0.02,0.54,80.27
충청북도,증평,2016,24.27,42.02,0.0,0.02,0.02,0.54,80.84
충청북도,증평,2017,25.54,41.92,0.0,0.03,0.02,0.54,81.37
충청북도,증평,2018,27.44,43.78,0.0,0.03,0.02,0.34,81.72
충청북도,증평,2019,31.75,45.5,0.0,0.03,0.02,0.4,82.32
충청북도,증평,2020,24.25,39.83,0.0,0.03,0.01,0.42,82.45
충청북도,진천,2015,29.25,47.29,0.0,0.03,0.02,0.54,81.28
충청북도,진천,2016,23.33,36.83,0.0,0.02,0.02,0.48,81.8
충청북도,진천,2017,26.83,43.92,0.0,0.03,0.02,0.46,82.49
충청북도,진천,2018,25.17,42.5,0.0,0.03,0.02,0.54,82.81
충청북도,진천,2019,29.0,44.17,0.0,0.03,0.02,0.5,83.25
충청북도,진천,2020,23.42,37.33,0.0,0.03,0.01,0.47,83.54
충청북도,청원,2016,24.27,42.02,0.0,0.02,0.02,0.54,81.55
충청북도,청원,2017,25.54,41.92,0.0,0.03,0.02,0.54,81.61
충청북도,청원,2018,25.81,42.61,0.0,0.03,0.02,0.47,81.78
충청북도,청원,2019,28.03,42.9,0.0,0.03,0.02,0.45,82.27
충청북도,청주,2015,28.0,54.33,0.0,0.02,0.02,0.5,81.91
충청북도,청주,2016,28.75,48.67,0.0,0.03,0.02,0.48,83.02
충청북도,청주,2017,28.58,45.83,0.0,0.03,0.02,0.51,83.15
충청북도,청주,2018,28.75,44.75,0.0,0.03,0.02,0.46,83.35
충청북도,청주,2019,28.5,45.58,0.0,0.03,0.02,0.43,83.53
충청북도,청주,2020,22.25,37.92,0.0,0.03,0.02,0.43,83.73
충청북도,충주,2015,33.0,45.73,0.0,0.03,0.02,0.48,81.39
충청북도,충주,2016,24.08,44.58,0.0,0.03,0.02,0.46,81.72
충청북도,충주,2017,26.25,44.5,0.0,0.03,0.02,0.45,81.97
충청북도,충주,2018,26.0,48.67,0.0,0.02,0.02,0.47,82.12
충청북도,충주,2019,27.08,44.17,0.0,0.03,0.02,0.52,82.49
충청북도,충주,2020,19.67,36.83,0.0,0.03,0.02,0.45,82.74
