,Country,District,City,date,pm25,pm10,so2,o3,no2,co
4996,South Korea,경상남도,김해,2019.09,14,26,0.004,0.026,0.014,0.3
4997,South Korea,경상남도,김해,2019.1,12,30,0.003,0.029,0.015,0.3
4998,South Korea,경상남도,김해,2019.11,18,38,0.003,0.022,0.023,0.4
4999,South Korea,경상남도,김해,2019.12,23,37,0.004,0.018,0.026,0.5
5000,South Korea,경상남도,김해,2020.01,21,33,0.004,0.024,0.021,0.5
5001,South Korea,경상남도,김해,2020.02,21,36,0.003,0.026,0.023,0.5
5002,South Korea,경상남도,김해,2020.03,16,33,0.003,0.034,0.018,0.4
5003,South Korea,경상남도,김해,2020.04,16,33,0.003,0.045,0.013,0.3
5004,South Korea,경상남도,김해,2020.05,17,30,0.003,0.043,0.011,0.3
5005,South Korea,경상남도,김해,2020.06,16,28,0.003,0.046,0.013,0.3
5006,South Korea,경상남도,김해,2020.07,11,21,0.003,0.03,0.012,0.3
5007,South Korea,경상남도,김해,2020.08,17,29,0.003,0.029,0.01,0.3
5008,South Korea,경상남도,김해,2020.09,13,23,0.003,0.038,0.013,0.3
5009,South Korea,경상남도,김해,2020.1,16*,29*,0.003*,0.033*,0.019*,0.4*
5010,South Korea,경상남도,김해,2020.11,18,31,0.003,0.022,0.022,0.4
5011,South Korea,경상남도,김해,2020.12,20,35,0.004,0.023,0.023,0.5
5012,South Korea,경상남도,김해,2021.01,17,39,0.003,0.025,0.023,0.5
5013,South Korea,경상남도,김해,2021.02,19,38,0.003,0.032,0.021,0.4
5014,South Korea,경상남도,김해,2021.03,19,58,0.003,0.037,0.019,0.4
5015,South Korea,경상남도,김해,2021.04,15,37,0.003,0.045,0.017,0.4
5016,South Korea,경상남도,김해,2021.05,15,37,0.003,0.043,0.015,0.4
5017,South Korea,경상남도,김해,2021.06,17,30,0.004,0.044,0.016,0.3
5018,South Korea,경상남도,김해,2021.07,13,22,0.003,0.03,0.011,0.3
5019,South Korea,경상남도,김해,2021.08,13,23,0.003,0.036,0.011,0.3
5020,South Korea,경상남도,김해,2021.09,9,20,0.003,0.034,0.011,0.3
5021,South Korea,경상남도,김해,2021.1,14,28,0.003,0.028,0.016,0.4
5022,South Korea,경상남도,김해,2021.11,19,37,0.003,0.025,0.025,0.5
5023,South Korea,경상남도,김해,2021.12,18,33,0.004,0.02,0.025,0.5
5024,South Korea,경상남도,김해,2022.01,20,34,0.004,0.023,0.024,0.5
5025,South Korea,경상남도,김해,2022.02,18,32,0.003,0.034,0.017,0.4
5026,South Korea,경상남도,김해,2022.03,19,38,0.003,0.035,0.02,0.4
5027,South Korea,경상남도,김해,2022.04,15,31,0.003,0.039,0.018,0.4
5028,South Korea,경상남도,김해,2022.05,17,31,0.003,0.051,0.015,0.4
5029,South Korea,경상남도,김해,2022.06,10,17,0.003,0.035,0.011,0.3
5030,South Korea,경상남도,김해,2022.07,13,22,0.003,0.035,0.013,0.4
5031,South Korea,경상남도,김해,2022.08,12,20,0.003,0.03,0.011,0.4
5032,South Korea,경상남도,김해,2022.09,11,19,0.003,0.032,0.013,0.4
5033,South Korea,경상남도,김해,2022.1,13,21,0.003,0.03,0.015,0.4
5034,South Korea,경상남도,김해,2022.11,21,36,0.003,0.026,0.023,0.5
5035,South Korea,경상남도,남해,2015.01,-,-,-,-,-,-
5036,South Korea,경상남도,남해,2015.02,-,-,-,-,-,-
5037,South Korea,경상남도,남해,2015.03,-,-,-,-,-,-
5038,South Korea,경상남도,남해,2015.04,-,-,-,-,-,-
5039,South Korea,경상남도,남해,2015.05,-,-,-,-,-,-
5040,South Korea,경상남도,남해,2015.06,-,-,-,-,-,-
5041,South Korea,경상남도,남해,2015.07,-,-,-,-,-,-
5042,South Korea,경상남도,남해,2015.08,-,-,-,-,-,-
5043,South Korea,경상남도,남해,2015.09,-,-,-,-,-,-
5044,South Korea,경상남도,남해,2015.1,-,-,-,-,-,-
5045,South Korea,경상남도,남해,2015.11,-,-,-,-,-,-
5046,South Korea,경상남도,남해,2015.12,-,-,-,-,-,-
5047,South Korea,경상남도,남해,2016.01,-,-,-,-,-,-
5048,South Korea,경상남도,남해,2016.02,-,-,-,-,-,-
5049,South Korea,경상남도,남해,2016.03,-,-,-,-,-,-
5050,South Korea,경상남도,남해,2016.04,-,-,-,-,-,-
5051,South Korea,경상남도,남해,2016.05,-,-,-,-,-,-
5052,South Korea,경상남도,남해,2016.06,-,-,-,-,-,-
5053,South Korea,경상남도,남해,2016.07,-,-,-,-,-,-
5054,South Korea,경상남도,남해,2016.08,-,-,-,-,-,-
5055,South Korea,경상남도,남해,2016.09,-,-,-,-,-,-
5056,South Korea,경상남도,남해,2016.1,-,-,-,-,-,-
5057,South Korea,경상남도,남해,2016.11,-,-,-,-,-,-
5058,South Korea,경상남도,남해,2016.12,-,-,-,-,-,-
5059,South Korea,경상남도,남해,2017.01,-,-,-,-,-,-
5060,South Korea,경상남도,남해,2017.02,-,-,-,-,-,-
5061,South Korea,경상남도,남해,2017.03,-,-,-,-,-,-
5062,South Korea,경상남도,남해,2017.04,-,-,-,-,-,-
5063,South Korea,경상남도,남해,2017.05,-,-,-,-,-,-
5064,South Korea,경상남도,남해,2017.06,-,-,-,-,-,-
5065,South Korea,경상남도,남해,2017.07,-,-,-,-,-,-
5066,South Korea,경상남도,남해,2017.08,-,-,-,-,-,-
5067,South Korea,경상남도,남해,2017.09,-,-,-,-,-,-
5068,South Korea,경상남도,남해,2017.1,-,-,-,-,-,-
5069,South Korea,경상남도,남해,2017.11,-,-,-,-,-,-
5070,South Korea,경상남도,남해,2017.12,-,-,-,-,-,-
5071,South Korea,경상남도,남해,2018.01,-,-,-,-,-,-
5072,South Korea,경상남도,남해,2018.02,-,-,-,-,-,-
5073,South Korea,경상남도,남해,2018.03,-,-,-,-,-,-
5074,South Korea,경상남도,남해,2018.04,-,-,-,-,-,-
5075,South Korea,경상남도,남해,2018.05,-,-,-,-,-,-
5076,South Korea,경상남도,남해,2018.06,-,-,-,-,-,-
5077,South Korea,경상남도,남해,2018.07,-,-,-,-,-,-
5078,South Korea,경상남도,남해,2018.08,-,-,-,-,-,-
5079,South Korea,경상남도,남해,2018.09,-,-,-,-,-,-
5080,South Korea,경상남도,남해,2018.1,-,-,-,-,-,-
5081,South Korea,경상남도,남해,2018.11,-,-,-,-,-,-
5082,South Korea,경상남도,남해,2018.12,-,-,-,-,-,-
5083,South Korea,경상남도,남해,2019.01,23,45,0.005,0.034,0.015,0.6
5084,South Korea,경상남도,남해,2019.02,27,50,0.004,0.041,0.013,0.5
5085,South Korea,경상남도,남해,2019.03,27,51,0.004,0.054,0.011,0.4
5086,South Korea,경상남도,남해,2019.04,18,38,0.004,0.046,0.01,0.4
5087,South Korea,경상남도,남해,2019.05,20,44,0.005,0.058,0.01,0.4
5088,South Korea,경상남도,남해,2019.06,20,35,0.003,0.048,0.008,0.4
5089,South Korea,경상남도,남해,2019.07,13,25,0.003,0.035,0.007,0.4
5090,South Korea,경상남도,남해,2019.08,16,29,0.003,0.036,0.008,0.4
5091,South Korea,경상남도,남해,2019.09,11,27,0.002,0.031,0.007,0.4
5092,South Korea,경상남도,남해,2019.1,12,28,0.003,0.033,0.009,0.4
5093,South Korea,경상남도,남해,2019.11,18,35,0.003,0.028,0.012,0.4
5094,South Korea,경상남도,남해,2019.12,21,30,0.004,0.026,0.015,0.5
5095,South Korea,경상남도,남해,2020.01,21,26,0.004,0.028,0.013,0.5
5096,South Korea,경상남도,남해,2020.02,21,33,0.004*,0.033,0.01,0.5
5097,South Korea,경상남도,남해,2020.03,14,33,0.003,0.038,0.01,0.4
5098,South Korea,경상남도,남해,2020.04,16**,37**,0.003*,0.049*,0.010*,0.4*
5099,South Korea,경상남도,남해,2020.05,19**,-,0.003,0.05,0.008,0.5
5100,South Korea,경상남도,남해,2020.06,12,-,0.003,0.046,0.008,0.5
5101,South Korea,경상남도,남해,2020.07,9,17,0.002,0.032,0.007,0.5
5102,South Korea,경상남도,남해,2020.08,14,30,0.003,0.027,0.006,0.5
5103,South Korea,경상남도,남해,2020.09,10,22,0.002,0.042,0.007,0.4
5104,South Korea,경상남도,남해,2020.1,11,23,0.003,0.037,0.009,0.4
5105,South Korea,경상남도,남해,2020.11,14,26,0.003,0.028,0.012,0.4
5106,South Korea,경상남도,남해,2020.12,17,25,0.004,0.026,0.013,0.5
5107,South Korea,경상남도,남해,2021.01,17,30,0.003,0.03,0.01,0.5
5108,South Korea,경상남도,남해,2021.02,19,31,0.003,0.038,0.01,0.5
5109,South Korea,경상남도,남해,2021.03,19,56,0.003,0.039,0.008,0.4
5110,South Korea,경상남도,남해,2021.04,15,37,0.003,0.047,0.009,0.4
5111,South Korea,경상남도,남해,2021.05,17,46,0.003,0.047,0.008,0.4
5112,South Korea,경상남도,남해,2021.06,15,28,0.003,0.045,0.007,0.3
5113,South Korea,경상남도,남해,2021.07,10,20,0.002,0.031,0.006,0.3
5114,South Korea,경상남도,남해,2021.08,9,19,0.003,0.033,0.006,0.3
5115,South Korea,경상남도,남해,2021.09,9,19,0.003,0.033,0.006,0.3
5116,South Korea,경상남도,남해,2021.1,12,24,0.002,0.031,0.008,0.3
5117,South Korea,경상남도,남해,2021.11,15,29,0.004,0.03,0.01,0.5
5118,South Korea,경상남도,남해,2021.12,16,25,0.004,0.026,0.012,0.6
5119,South Korea,경상남도,남해,2022.01,20,29,0.004,0.029,0.013,0.6
5120,South Korea,경상남도,남해,2022.02,18,27,0.004,0.039,0.01,0.6
5121,South Korea,경상남도,남해,2022.03,17,32,0.003,0.041,0.011,0.5
5122,South Korea,경상남도,남해,2022.04,13,24,0.003,0.045,0.008,0.4
5123,South Korea,경상남도,남해,2022.05,15,23,0.003,0.054,0.008,0.4
5124,South Korea,경상남도,남해,2022.06,9,16,0.002,0.038,0.006,0.4
5125,South Korea,경상남도,남해,2022.07,8,15,0.003,0.036,0.006,0.4
5126,South Korea,경상남도,남해,2022.08,7,13,0.002,0.031,0.006,0.4
5127,South Korea,경상남도,남해,2022.09,9,17,0.002,0.036,0.006,0.4
5128,South Korea,경상남도,남해,2022.1,9,17,0.003,0.032,0.008,0.4
5129,South Korea,경상남도,남해,2022.11,17,25,0.003,0.029,0.01,0.5
5130,South Korea,경상남도,밀양,2015.01,-,-,-,-,-,-
5131,South Korea,경상남도,밀양,2015.02,-,-,-,-,-,-
5132,South Korea,경상남도,밀양,2015.03,-,-,-,-,-,-
5133,South Korea,경상남도,밀양,2015.04,-,-,-,-,-,-
5134,South Korea,경상남도,밀양,2015.05,-,-,-,-,-,-
5135,South Korea,경상남도,밀양,2015.06,-,-,-,-,-,-
5136,South Korea,경상남도,밀양,2015.07,-,-,-,-,-,-
5137,South Korea,경상남도,밀양,2015.08,-,-,-,-,-,-
5138,South Korea,경상남도,밀양,2015.09,-,-,-,-,-,-
5139,South Korea,경상남도,밀양,2015.1,-,-,-,-,-,-
5140,South Korea,경상남도,밀양,2015.11,-,-,-,-,-,-
5141,South Korea,경상남도,밀양,2015.12,-,-,-,-,-,-
5142,South Korea,경상남도,밀양,2016.01,-,-,-,-,-,-
5143,South Korea,경상남도,밀양,2016.02,-,-,-,-,-,-
5144,South Korea,경상남도,밀양,2016.03,-,-,-,-,-,-
5145,South Korea,경상남도,밀양,2016.04,-,-,-,-,-,-
5146,South Korea,경상남도,밀양,2016.05,-,-,-,-,-,-
5147,South Korea,경상남도,밀양,2016.06,-,-,-,-,-,-
5148,South Korea,경상남도,밀양,2016.07,-,-,-,-,-,-
5149,South Korea,경상남도,밀양,2016.08,-,-,-,-,-,-
5150,South Korea,경상남도,밀양,2016.09,-,-,-,-,-,-
5151,South Korea,경상남도,밀양,2016.1,-,-,-,-,-,-
5152,South Korea,경상남도,밀양,2016.11,-,-,-,-,-,-
5153,South Korea,경상남도,밀양,2016.12,-,-,-,-,-,-
5154,South Korea,경상남도,밀양,2017.01,-,-,-,-,-,-
5155,South Korea,경상남도,밀양,2017.02,-,-,-,-,-,-
5156,South Korea,경상남도,밀양,2017.03,-,-,-,-,-,-
5157,South Korea,경상남도,밀양,2017.04,-,-,-,-,-,-
5158,South Korea,경상남도,밀양,2017.05,-,-,-,-,-,-
5159,South Korea,경상남도,밀양,2017.06,-,-,-,-,-,-
5160,South Korea,경상남도,밀양,2017.07,-,-,-,-,-,-
5161,South Korea,경상남도,밀양,2017.08,-,-,-,-,-,-
5162,South Korea,경상남도,밀양,2017.09,-,-,-,-,-,-
5163,South Korea,경상남도,밀양,2017.1,-,-,-,-,-,-
5164,South Korea,경상남도,밀양,2017.11,-,50*,0.003*,0.018*,0.020*,0.5**
5165,South Korea,경상남도,밀양,2017.12,-,43,0.003,0.017,0.014,0.5
5166,South Korea,경상남도,밀양,2018.01,28*,43,0.003,0.021,0.017,0.4
5167,South Korea,경상남도,밀양,2018.02,24,44,0.004,0.026,0.021,0.4
5168,South Korea,경상남도,밀양,2018.03,23,38,0.003,0.036,0.017,0.3
5169,South Korea,경상남도,밀양,2018.04,22,56,0.003,0.046,0.015,0.2
5170,South Korea,경상남도,밀양,2018.05,20,41,0.003,0.046,0.014,0.2
5171,South Korea,경상남도,밀양,2018.06,24,40,0.003,0.05,0.015,0.2
5172,South Korea,경상남도,밀양,2018.07,17,31,0.003,0.034,0.011,0.2
5173,South Korea,경상남도,밀양,2018.08,13,22,0.003,0.029,0.01,0.2
5174,South Korea,경상남도,밀양,2018.09,11,28,0.003,0.032,0.011,0.2
5175,South Korea,경상남도,밀양,2018.1,16,32,0.003,0.028,0.015,0.2
5176,South Korea,경상남도,밀양,2018.11,24,50,0.003,0.019,0.023,0.3
5177,South Korea,경상남도,밀양,2018.12,21,42,0.004,0.02,0.022,0.2
5178,South Korea,경상남도,밀양,2019.01,26,49,0.004,0.023,0.024,0.3
5179,South Korea,경상남도,밀양,2019.02,26,50,0.004,0.03,0.02,0.2
5180,South Korea,경상남도,밀양,2019.03,26,50,0.004,0.042,0.02,0.3
5181,South Korea,경상남도,밀양,2019.04,16,40,0.004,0.042,0.016,0.3
5182,South Korea,경상남도,밀양,2019.05,19,46,0.004,0.055,0.016,0.3
5183,South Korea,경상남도,밀양,2019.06,18,37,0.003,0.049,0.013,0.3
5184,South Korea,경상남도,밀양,2019.07,14,30,0.003,0.035,0.012,0.5
5185,South Korea,경상남도,밀양,2019.08,12,30,0.003,0.032,0.01,0.3
5186,South Korea,경상남도,밀양,2019.09,7,23,0.002,0.027,0.01,0.2
5187,South Korea,경상남도,밀양,2019.1,9,26,0.002,0.028,0.012,0.2
5188,South Korea,경상남도,밀양,2019.11,17,37,0.003,0.021,0.019,0.2
5189,South Korea,경상남도,밀양,2019.12,22,33,0.003,0.018,0.023,0.2
5190,South Korea,경상남도,밀양,2020.01,21,28,0.003,0.022,0.02,0.3
5191,South Korea,경상남도,밀양,2020.02,22,37,0.003,0.028,0.017,0.4
5192,South Korea,경상남도,밀양,2020.03,19,39,0.003,0.034,0.015,0.3
5193,South Korea,경상남도,밀양,2020.04,18,39,0.003,0.044,0.013,0.3
5194,South Korea,경상남도,밀양,2020.05,18,42,0.003,0.044,0.012,0.2
5195,South Korea,경상남도,밀양,2020.06,17,37,0.003,0.048,0.012,0.2
5196,South Korea,경상남도,밀양,2020.07,11,24,0.003,0.031,0.011,0.2
5197,South Korea,경상남도,밀양,2020.08,14,30,0.003,0.025,0.009,0.2
5198,South Korea,경상남도,밀양,2020.09,13,24,0.003,0.035,0.009,0.3
5199,South Korea,경상남도,밀양,2020.1,18,33,0.003,0.034,0.012,0.4
5200,South Korea,경상남도,밀양,2020.11,22,36,0.003,0.023,0.018,0.3
5201,South Korea,경상남도,밀양,2020.12,24,33,0.004,0.022,0.02,0.3
5202,South Korea,경상남도,밀양,2021.01,20,35,0.003,0.024,0.018,0.3
5203,South Korea,경상남도,밀양,2021.02,23,37,0.004,0.029,0.014,0.2
5204,South Korea,경상남도,밀양,2021.03,21,56,0.003,0.038,0.014,0.3
5205,South Korea,경상남도,밀양,2021.04,16,41,0.003,0.045,0.013,0.3
5206,South Korea,경상남도,밀양,2021.05,16,38,0.003,0.042,0.012,0.2
5207,South Korea,경상남도,밀양,2021.06,18,35,0.004,0.049,0.011,0.2
5208,South Korea,경상남도,밀양,2021.07,8,21,0.004,0.031,0.009,0.2
5209,South Korea,경상남도,밀양,2021.08,9,22,0.004,0.034,0.009,0.3
5210,South Korea,경상남도,밀양,2021.09,7,18,0.004,0.034,0.009,0.3
5211,South Korea,경상남도,밀양,2021.1,12,22,0.004,0.031,0.011,0.4
5212,South Korea,경상남도,밀양,2021.11,18,34,0.004,0.023,0.019,0.5
5213,South Korea,경상남도,밀양,2021.12,19,31,0.004,0.021,0.02,0.5
5214,South Korea,경상남도,밀양,2022.01,21,31,0.003,0.025,0.019,0.4
5215,South Korea,경상남도,밀양,2022.02,20,30,0.003,0.035,0.015,0.3
5216,South Korea,경상남도,밀양,2022.03,21,39,0.004,0.039,0.014,0.3
5217,South Korea,경상남도,밀양,2022.04,15,32,0.004,0.044,0.012,0.4
5218,South Korea,경상남도,밀양,2022.05,16,30,0.003,0.054,0.011,0.3
5219,South Korea,경상남도,밀양,2022.06,13,19,0.003,0.038,0.009,0.3
5220,South Korea,경상남도,밀양,2022.07,12,18,0.003,0.035,0.009,0.3
5221,South Korea,경상남도,밀양,2022.08,9,21,0.003,0.03,0.009,0.3
5222,South Korea,경상남도,밀양,2022.09,8,22,0.003,0.033,0.007,0.2
5223,South Korea,경상남도,밀양,2022.1,10,23,0.003,0.032,0.009,0.3
5224,South Korea,경상남도,밀양,2022.11,17,32,0.002,0.027,0.015,0.3
5225,South Korea,경상남도,사천,2015.01,22,43,0.006,0.021,0.021,0.6
5226,South Korea,경상남도,사천,2015.02,25,60,0.006,0.024,0.02,0.6
5227,South Korea,경상남도,사천,2015.03,22,50,0.007,0.03,0.018,0.5
5228,South Korea,경상남도,사천,2015.04,16,33,0.006,0.04,0.015,0.4
5229,South Korea,경상남도,사천,2015.05,21,40,0.005,0.051,0.014,0.5
5230,South Korea,경상남도,사천,2015.06,26,39,0.004,0.047,0.012,0.5
5231,South Korea,경상남도,사천,2015.07,21,32,0.007,0.032,0.01,0.5
5232,South Korea,경상남도,사천,2015.08,22,32,0.007,0.032,0.009,0.5
5233,South Korea,경상남도,사천,2015.09,13,24,0.005,0.033,0.009,0.5
5234,South Korea,경상남도,사천,2015.1,20,32*,0.005,0.029,0.015,0.5
5235,South Korea,경상남도,사천,2015.11,15,30**,0.004,0.014,0.017,0.5
5236,South Korea,경상남도,사천,2015.12,20,43,0.004,0.013,0.019,0.5
5237,South Korea,경상남도,사천,2016.01,21,45,0.005,0.018,0.019,0.5
5238,South Korea,경상남도,사천,2016.02,20,45,0.005,0.025,0.017,0.5
5239,South Korea,경상남도,사천,2016.03,23,47,0.005,0.03,0.016,0.4
5240,South Korea,경상남도,사천,2016.04,21,52,0.004,0.036,0.013,0.4
5241,South Korea,경상남도,사천,2016.05,23,47,0.004,0.044,0.012,0.4
5242,South Korea,경상남도,사천,2016.06,22,35,0.004,0.033,0.011,0.3
5243,South Korea,경상남도,사천,2016.07,17,26,0.003,0.031,0.009,0.3
5244,South Korea,경상남도,사천,2016.08,19,33,0.004,0.038,0.009,0.2
5245,South Korea,경상남도,사천,2016.09,16,28,0.003,0.027,0.01,0.2
5246,South Korea,경상남도,사천,2016.1,14,30,0.003,0.021,0.014,0.3
5247,South Korea,경상남도,사천,2016.11,22,42,0.004,0.017,0.018,0.4
5248,South Korea,경상남도,사천,2016.12,20,39,0.005,0.014,0.022,0.5
5249,South Korea,경상남도,사천,2017.01,23,43,0.005,0.021,0.021,0.5
5250,South Korea,경상남도,사천,2017.02,19,38,0.005,0.026,0.023,0.5
5251,South Korea,경상남도,사천,2017.03,21,43,0.005,0.025,0.025,0.5
5252,South Korea,경상남도,사천,2017.04,16,42,0.005,0.047,0.025,0.4
5253,South Korea,경상남도,사천,2017.05,19,47,0.006,0.05,0.031,0.4
5254,South Korea,경상남도,사천,2017.06,18,33,0.005,0.046,0.016,0.4
5255,South Korea,경상남도,사천,2017.07,18,32,0.006,0.034,0.01,0.4
5256,South Korea,경상남도,사천,2017.08,12,22,0.004,0.032,0.008,0.3
5257,South Korea,경상남도,사천,2017.09,14,27,0.004,0.033,0.009,0.4
5258,South Korea,경상남도,사천,2017.1,12,25,0.004,0.03,0.011,0.4
5259,South Korea,경상남도,사천,2017.11,21,44,0.005,0.025,0.018,0.6
5260,South Korea,경상남도,사천,2017.12,20,40,0.005,0.02,0.02,0.6
5261,South Korea,경상남도,사천,2018.01,19,38,0.005,0.021,0.019,0.6
5262,South Korea,경상남도,사천,2018.02,21,45,0.006,0.026,0.019,0.6
5263,South Korea,경상남도,사천,2018.03,19,38,0.005,0.037,0.016,0.5
5264,South Korea,경상남도,사천,2018.04,17,50,0.005,0.044,0.012,0.5
5265,South Korea,경상남도,사천,2018.05,14,34,0.005,0.048,0.01,0.4
5266,South Korea,경상남도,사천,2018.06,17,33,0.005,0.053,0.009,0.4
5267,South Korea,경상남도,사천,2018.07,16,27,0.005,0.034,0.009,0.4
