Column1,Unnamed: 0,District,City,year,pm25,pm10,so2,o3,no2,co,AVG
6473,6473,경상남도,김해,2010,0,40,0.004,0.033,0.018,0.3,78.92
6474,6474,경상남도,김해,2010,0,33,0.003,0.023,0.014,0.2,78.92
6475,6475,경상남도,김해,2010,0,33,0.004,0.022,0.011,0.3,78.92
6476,6476,경상남도,김해,2010,0,32,0.003,0.023,0.014,0.4,78.92
6477,6477,경상남도,김해,2010,0,36,0.004,0.021,0.019,0.4,78.92
6478,6478,경상남도,김해,2010,0,54,0.006,0.017,0.029,0.5,78.92
6479,6479,경상남도,김해,2010,0,52,0.006,0.016,0.026,0.5,78.92
6480,6480,경상남도,김해,2011,0,38,0.004,0.02,0.017,0.4,79.3
6481,6481,경상남도,김해,2011,0,54,0.007,0.024,0.024,0.5,79.3
6482,6482,경상남도,김해,2011,0,50,0.006,0.03,0.018,0.4,79.3
6483,6483,경상남도,김해,2011,0,49,0.005,0.038,0.017,0.4,79.3
6484,6484,경상남도,김해,2011,0,66,0.004,0.036,0.017,0.3,79.3
6485,6485,경상남도,김해,2011,0,55,0.004,0.034,0.011,0.3,79.3
6486,6486,경상남도,김해,2011,0,42,0.004,0.023,0.01,0.3,79.3
6487,6487,경상남도,김해,2011,0,35,0.004,0.022,0.01,0.3,79.3
6488,6488,경상남도,김해,2011,0,35,0.004,0.027,0.012,0.3,79.3
6489,6489,경상남도,김해,2011,0,43,0.004,0.023,0.017,0.4,79.3
6490,6490,경상남도,김해,2011,0,43,0.004,0.02,0.02,0.4,79.3
6491,6491,경상남도,김해,2011,0,44,0.005,0.018,0.017,0.4,79.3
6492,6492,경상남도,김해,2012,0,47,0.006,0.02,0.017,0.4,79.73
6493,6493,경상남도,김해,2012,0,48,0.006,0.021,0.016,0.4,79.73
6494,6494,경상남도,김해,2012,0,45,0.005,0.031,0.017,0.4,79.73
6495,6495,경상남도,김해,2012,0,46,0.004,0.04,0.016,0.4,79.73
6496,6496,경상남도,김해,2012,0,48,0.005,0.048,0.015,0.3,79.73
6497,6497,경상남도,김해,2012,0,37,0.004,0.036,0.013,0.3,79.73
6498,6498,경상남도,김해,2012,0,40,0.004,0.027,0.015,0.3,79.73
6499,6499,경상남도,김해,2012,0,29,0.003,0.026,0.008,0.2,79.73
6500,6500,경상남도,김해,2012,0,33,0.003,0.03,0.01,0.3,79.73
6501,6501,경상남도,김해,2012,0,43,0.003,0.025,0.017,0.3,79.73
6502,6502,경상남도,김해,2012,0,49,0.004,0.021,0.019,0.4,79.73
6503,6503,경상남도,김해,2012,0,40,0.004,0.018,0.021,0.4,79.73
6504,6504,경상남도,김해,2013,0,57,0.006,0.021,0.026,0.6,80.22
6505,6505,경상남도,김해,2013,0,47,0.005,0.024,0.024,0.5,80.22
6506,6506,경상남도,김해,2013,0,59,0.006,0.032,0.025,0.5,80.22
6507,6507,경상남도,김해,2013,0,43,0.005,0.038,0.019,0.4,80.22
6508,6508,경상남도,김해,2013,0,55,0.005,0.039,0.021,0.4,80.22
6509,6509,경상남도,김해,2013,0,41,0.005,0.032,0.018,0.4,80.22
6510,6510,경상남도,김해,2013,0,35,0.003,0.025,0.01,0.3,80.22
6511,6511,경상남도,김해,2013,0,42,0.004,0.03,0.015,0.3,80.22
6512,6512,경상남도,김해,2013,0,30,0.003,0.027,0.016,0.3,80.22
6513,6513,경상남도,김해,2013,0,35,0.003,0.026,0.02,0.3,80.22
6514,6514,경상남도,김해,2013,0,44,0.004,0.022,0.021,0.4,80.22
6515,6515,경상남도,김해,2013,0,50,0.005,0.018,0.021,0.4,80.22
6516,6516,경상남도,김해,2014,0,60,0.006,0.019,0.027,0.5,80.65
6517,6517,경상남도,김해,2014,0,49,0.004,0.024,0.024,0.4,80.65
6518,6518,경상남도,김해,2014,0,47,0.004,0.029,0.024,0.4,80.65
6519,6519,경상남도,김해,2014,0,45,0.004,0.037,0.027,0.4,80.65
6520,6520,경상남도,김해,2014,0,57,0.004,0.047,0.021,0.4,80.65
6521,6521,경상남도,김해,2014,0,40,0.003,0.039,0.02,0.3,80.65
6522,6522,경상남도,김해,2014,0,35,0.003,0.029,0.017,0.3,80.65
6523,6523,경상남도,김해,2014,0,26,0.003,0.028,0.011,0.3,80.65
6524,6524,경상남도,김해,2014,0,30,0.003,0.029,0.012,0.3,80.65
6525,6525,경상남도,김해,2014,0,36,0.002,0.025,0.02,0.4,80.65
6526,6526,경상남도,김해,2014,0,44,0.003,0.018,0.023,0.4,80.65
6527,6527,경상남도,김해,2014,0,36,0.004,0.017,0.017,0.4,80.65
6528,6528,경상남도,김해,2015,16,44,0.005,0.017,0.019,0.5,81.04
6529,6529,경상남도,김해,2015,21,58,0.005,0.023,0.018,0.5,81.04
6530,6530,경상남도,김해,2015,22,52,0.005,0.029,0.019,0.4,81.04
6531,6531,경상남도,김해,2015,18,40,0.004,0.037,0.016,0.4,81.04
6532,6532,경상남도,김해,2015,24,47,0.005,0.045,0.018,0.4,81.04
6533,6533,경상남도,김해,2015,23,44,0.004,0.04,0.015,0.4,81.04
6534,6534,경상남도,김해,2015,18,38,0.004,0.029,0.015,0.4,81.04
6535,6535,경상남도,김해,2015,19,36,0.004,0.03,0.014,0.4,81.04
6536,6536,경상남도,김해,2015,13,28,0.003,0.031,0.017,0.3,81.04
6537,6537,경상남도,김해,2015,16,34,0.004,0.017,0.023,0.5,81.04
6538,6538,경상남도,김해,2015,20,41,0.004,0.015,0.026,0.5,81.04
6539,6539,경상남도,김해,2015,16.6875,40,0.004,0.028,0.024,0.4,81.04
6540,6540,경상남도,김해,2016,22,42,0.005,0.017,0.024,0.5,81.48
6541,6541,경상남도,김해,2016,20,43,0.004,0.023,0.021,0.4,81.48
6542,6542,경상남도,김해,2016,22,46,0.004,0.024,0.026,0.5,81.48
6543,6543,경상남도,김해,2016,24,48,0.003,0.035,0.024,0.4,81.48
6544,6544,경상남도,김해,2016,26,43,0.004,0.044,0.021,0.4,81.48
6545,6545,경상남도,김해,2016,26,35,0.004,0.035,0.021,0.4,81.48
6546,6546,경상남도,김해,2016,21,27,0.004,0.027,0.016,0.3,81.48
6547,6547,경상남도,김해,2016,23,30,0.004,0.036,0.014,0.3,81.48
6548,6548,경상남도,김해,2016,21,30,0.003,0.026,0.018,0.4,81.48
6549,6549,경상남도,김해,2016,24,44,0.003,0.018,0.028,0.5,81.48
6550,6550,경상남도,김해,2016,22,41,0.004,0.017,0.026,0.5,81.48
6551,6551,경상남도,김해,2016,19.13194444,29,0.003,0.023,0.018,0.4,81.48
6552,6552,경상남도,김해,2017,23,41,0.004,0.023,0.023,0.5,82.01
6553,6553,경상남도,김해,2017,18,37,0.004,0.029,0.021,0.4,82.01
6554,6554,경상남도,김해,2017,22,45,0.005,0.022,0.022,0.4,82.01
6555,6555,경상남도,김해,2017,18,43,0.004,0.043,0.019,0.4,82.01
6556,6556,경상남도,김해,2017,20,47,0.004,0.048,0.021,0.4,82.01
6557,6557,경상남도,김해,2017,21,36,0.004,0.047,0.017,0.4,82.01
6558,6558,경상남도,김해,2017,24,32,0.004,0.03,0.015,0.3,82.01
6559,6559,경상남도,김해,2017,16,23,0.003,0.029,0.012,0.3,82.01
6560,6560,경상남도,김해,2017,19,28,0.003,0.035,0.016,0.3,82.01
6561,6561,경상남도,김해,2017,21,41,0.004,0.023,0.026,0.5,82.01
6562,6562,경상남도,김해,2017,21,38,0.004,0.019,0.022,0.5,82.01
6563,6563,경상남도,김해,2017,18.04861111,23,0.003,0.031,0.015,0.3,82.01
6564,6564,경상남도,김해,2018,23,38,0.004,0.021,0.022,0.5,82.34
6565,6565,경상남도,김해,2018,24,42,0.004,0.028,0.026,0.5,82.34
6566,6566,경상남도,김해,2018,20,33,0.004,0.033,0.023,0.4,82.34
6567,6567,경상남도,김해,2018,21,52,0.004,0.039,0.022,0.4,82.34
6568,6568,경상남도,김해,2018,20,39,0.005,0.041,0.021,0.4,82.34
6569,6569,경상남도,김해,2018,23,38,0.005,0.043,0.021,0.4,82.34
6570,6570,경상남도,김해,2018,20,34,0.005,0.028,0.018,0.3,82.34
6571,6571,경상남도,김해,2018,12,26,0.004,0.025,0.015,0.3,82.34
6572,6572,경상남도,김해,2018,11,27,0.004,0.03,0.016,0.3,82.34
6573,6573,경상남도,김해,2018,28,57,0.004,0.017,0.029,0.5,82.34
6574,6574,경상남도,김해,2018,23,48,0.004,0.018,0.024,0.5,82.34
6575,6575,경상남도,김해,2018,18.75,34,0.004,0.028,0.019,0.3,82.34
6576,6576,경상남도,김해,2019,26,53,0.004,0.023,0.022,0.4,82.6
6577,6577,경상남도,김해,2019,27,52,0.003,0.026,0.02,0.4,82.6
6578,6578,경상남도,김해,2019,28,51,0.003,0.036,0.019,0.4,82.6
6579,6579,경상남도,김해,2019,18,41,0.003,0.036,0.019,0.3,82.6
6580,6580,경상남도,김해,2019,23,47,0.004,0.048,0.02,0.3,82.6
6581,6581,경상남도,김해,2019,21,33,0.004,0.038,0.016,0.3,82.6
6582,6582,경상남도,김해,2019,18,29,0.004,0.029,0.012,0.3,82.6
6583,6583,경상남도,김해,2019,19,33,0.004,0.03,0.012,0.4,82.6
6584,6584,경상남도,김해,2019,14,26,0.004,0.026,0.014,0.3,82.6
6585,6585,경상남도,김해,2019,18,38,0.003,0.022,0.023,0.4,82.6
6586,6586,경상남도,김해,2019,23,37,0.004,0.018,0.026,0.5,82.6
6587,6587,경상남도,김해,2019,17.81944444,30,0.003,0.029,0.015,0.3,82.6
6588,6588,경상남도,김해,2020,21,33,0.004,0.024,0.021,0.5,83.02
6589,6589,경상남도,김해,2020,21,36,0.003,0.026,0.023,0.5,83.02
6590,6590,경상남도,김해,2020,16,33,0.003,0.034,0.018,0.4,83.02
6591,6591,경상남도,김해,2020,16,33,0.003,0.045,0.013,0.3,83.02
6592,6592,경상남도,김해,2020,17,30,0.003,0.043,0.011,0.3,83.02
6593,6593,경상남도,김해,2020,16,28,0.003,0.046,0.013,0.3,83.02
6594,6594,경상남도,김해,2020,11,21,0.003,0.03,0.012,0.3,83.02
6595,6595,경상남도,김해,2020,17,29,0.003,0.029,0.01,0.3,83.02
6596,6596,경상남도,김해,2020,13,23,0.003,0.038,0.013,0.3,83.02
6597,6597,경상남도,김해,2020,18,31,0.003,0.022,0.022,0.4,83.02
6598,6598,경상남도,김해,2020,20,35,0.004,0.023,0.023,0.5,83.02
6599,6599,경상남도,김해,2020,14.79166667,29,0.003,0.033,0.019,0.4,83.02
6600,6600,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6601,6601,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6602,6602,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6603,6603,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6604,6604,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6605,6605,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6606,6606,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6607,6607,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6608,6608,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6609,6609,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6610,6610,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6611,6611,경상남도,밀양,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6612,6612,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6613,6613,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6614,6614,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6615,6615,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6616,6616,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6617,6617,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6618,6618,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6619,6619,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6620,6620,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6621,6621,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6622,6622,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6623,6623,경상남도,밀양,2011,0,32.5,0.003147436,0.019282051,0.01375,0.293589744,78.81
6624,6624,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6625,6625,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6626,6626,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6627,6627,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6628,6628,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6629,6629,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6630,6630,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6631,6631,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6632,6632,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6633,6633,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6634,6634,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6635,6635,경상남도,밀양,2012,0,32.58333333,0.003621795,0.023724359,0.014448718,0.347435897,79.23
6636,6636,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6637,6637,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6638,6638,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6639,6639,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6640,6640,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6641,6641,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6642,6642,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6643,6643,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6644,6644,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6645,6645,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6646,6646,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6647,6647,경상남도,밀양,2013,0,40.19871795,0.0045,0.026916667,0.018121795,0.448717949,79.6
6648,6648,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6649,6649,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6650,6650,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6651,6651,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6652,6652,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6653,6653,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6654,6654,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6655,6655,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6656,6656,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6657,6657,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6658,6658,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6659,6659,경상남도,밀양,2014,0,39.91666667,0.003897436,0.025673077,0.017794872,0.419871795,80.04
6660,6660,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6661,6661,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6662,6662,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6663,6663,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6664,6664,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6665,6665,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6666,6666,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6667,6667,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6668,6668,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6669,6669,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6670,6670,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6671,6671,경상남도,밀양,2015,16.6875,33.41666667,0.00359375,0.02246875,0.013697917,0.35,80.41
6672,6672,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6673,6673,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6674,6674,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6675,6675,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6676,6676,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6677,6677,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6678,6678,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6679,6679,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6680,6680,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6681,6681,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6682,6682,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6683,6683,경상남도,밀양,2016,19.13194444,37.09722222,0.003701389,0.023951389,0.016361111,0.378472222,80.71
6684,6684,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6685,6685,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6686,6686,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6687,6687,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6688,6688,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6689,6689,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6690,6690,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6691,6691,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6692,6692,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6693,6693,경상남도,밀양,2017,18.04861111,50,0.003,0.018,0.02,0.5,81.19
6694,6694,경상남도,밀양,2017,18.04861111,43,0.003,0.017,0.014,0.5,81.19
6695,6695,경상남도,밀양,2017,18.04861111,36.875,0.0039375,0.028125,0.016666667,0.399305556,81.19
6696,6696,경상남도,밀양,2018,28,43,0.003,0.021,0.017,0.4,81.35
6697,6697,경상남도,밀양,2018,24,44,0.004,0.026,0.021,0.4,81.35
6698,6698,경상남도,밀양,2018,23,38,0.003,0.036,0.017,0.3,81.35
6699,6699,경상남도,밀양,2018,22,56,0.003,0.046,0.015,0.2,81.35
6700,6700,경상남도,밀양,2018,20,41,0.003,0.046,0.014,0.2,81.35
6701,6701,경상남도,밀양,2018,24,40,0.003,0.05,0.015,0.2,81.35
6702,6702,경상남도,밀양,2018,17,31,0.003,0.034,0.011,0.2,81.35
6703,6703,경상남도,밀양,2018,13,22,0.003,0.029,0.01,0.2,81.35
6704,6704,경상남도,밀양,2018,11,28,0.003,0.032,0.011,0.2,81.35
6705,6705,경상남도,밀양,2018,24,50,0.003,0.019,0.023,0.3,81.35
6706,6706,경상남도,밀양,2018,21,42,0.004,0.02,0.022,0.2,81.35
6707,6707,경상남도,밀양,2018,18.75,32,0.003,0.028,0.015,0.2,81.35
6708,6708,경상남도,밀양,2019,26,49,0.004,0.023,0.024,0.3,81.53
6709,6709,경상남도,밀양,2019,26,50,0.004,0.03,0.02,0.2,81.53
6710,6710,경상남도,밀양,2019,26,50,0.004,0.042,0.02,0.3,81.53
6711,6711,경상남도,밀양,2019,16,40,0.004,0.042,0.016,0.3,81.53
6712,6712,경상남도,밀양,2019,19,46,0.004,0.055,0.016,0.3,81.53
6713,6713,경상남도,밀양,2019,18,37,0.003,0.049,0.013,0.3,81.53
6714,6714,경상남도,밀양,2019,14,30,0.003,0.035,0.012,0.5,81.53
6715,6715,경상남도,밀양,2019,12,30,0.003,0.032,0.01,0.3,81.53
6716,6716,경상남도,밀양,2019,7,23,0.002,0.027,0.01,0.2,81.53
6717,6717,경상남도,밀양,2019,17,37,0.003,0.021,0.019,0.2,81.53
6718,6718,경상남도,밀양,2019,22,33,0.003,0.018,0.023,0.2,81.53
6719,6719,경상남도,밀양,2019,17.81944444,26,0.002,0.028,0.012,0.2,81.53
6720,6720,경상남도,밀양,2020,21,28,0.003,0.022,0.02,0.3,81.92
6721,6721,경상남도,밀양,2020,22,37,0.003,0.028,0.017,0.4,81.92
6722,6722,경상남도,밀양,2020,19,39,0.003,0.034,0.015,0.3,81.92
6723,6723,경상남도,밀양,2020,18,39,0.003,0.044,0.013,0.3,81.92
6724,6724,경상남도,밀양,2020,18,42,0.003,0.044,0.012,0.2,81.92
6725,6725,경상남도,밀양,2020,17,37,0.003,0.048,0.012,0.2,81.92
6726,6726,경상남도,밀양,2020,11,24,0.003,0.031,0.011,0.2,81.92
6727,6727,경상남도,밀양,2020,14,30,0.003,0.025,0.009,0.2,81.92
6728,6728,경상남도,밀양,2020,13,24,0.003,0.035,0.009,0.3,81.92
6729,6729,경상남도,밀양,2020,22,36,0.003,0.023,0.018,0.3,81.92
6730,6730,경상남도,밀양,2020,24,33,0.004,0.022,0.02,0.3,81.92
6731,6731,경상남도,밀양,2020,14.79166667,33,0.003,0.034,0.012,0.4,81.92
6732,6732,경상남도,사천,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6733,6733,경상남도,사천,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6734,6734,경상남도,사천,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
6735,6735,경상남도,사천,2010,0,21.44791667,0.002166667,0.012364583,0.00984375,0.221875,78.45
