경기도,군포,0.038,0.032,0.037,0.032,0.032,0.026,0.022,0.024,0.033,0.038,0.035,0.044,0.034,0.032,0.035,0.034,0.029,0.023,0.02,0.022,0.026,0.03,0.037,0.039,0.039,0.037,0.039,0.03,0.028,0.021,0.018,0.018,0.026,0.025,0.033,0.034,0.043*,0.042,0.031,0.029,0.024,0.022,0.017,0.017,0.018,0.03,0.043,0.038,0.039,0.035,0.027,0.024,0.021,0.016,0.014,0.019*,0.024,0.026,0.034,0.036,0.036,0.032,0.027,0.018,0.018,0.018,0.015,0.013,0.016,0.026,0.03,0.033,0.033,0.029,0.03,0.022,0.019,0.018,0.014,0.015,0.014,0.023,0.029,0.031,0.032,0.025,0.025,0.02,0.015,0.012,0.012,0.012,0.015,0.02,0.03
경기도,시흥,0.039,0.034,0.04,0.036,0.031,0.028,0.023,0.025,0.032,0.038,0.039,0.044,0.037,0.034,0.037,0.038,0.033,0.028,0.024,0.025,0.033,0.036,0.04,0.041,0.038,0.036,0.039,0.033,0.029,0.023,0.024,0.025,0.032,0.032,0.035,0.035,0.038,0.034,0.033,0.031,0.026,0.025,0.02,0.019,0.023,0.032,0.043,0.036,0.039,0.035,0.033,0.03,0.026,0.02,0.016,0.018,0.025,0.029,0.036,0.037,0.036,0.032,0.028,0.02,0.02,0.02,0.018,0.013,0.018,0.027,0.031,0.031,0.032*,0.027,0.028,0.022,0.018,0.018,0.016,0.015,0.014,0.021,0.029,0.031,0.032,0.026,0.027,0.02,0.015,0.012,0.013,0.012,0.018,0.023,0.031
경기도,부천,0.034,0.033,0.035,0.033,0.029,0.027,0.023,0.021,0.026,0.031,0.031,0.03,0.027,0.028,0.032,0.033,0.032,0.025,0.023,0.023,0.028,0.031,0.032,0.034,0.034,0.033,0.036,0.031,0.028,0.024,0.022,0.023,0.029,0.027,0.028,0.031,0.031,0.028,0.029,0.028,0.025*,0.025,0.019,0.019,0.022,0.029,0.037,0.031,0.034,0.031,0.029,0.027,0.027,0.024,0.019,0.019,0.025,0.03,0.037,0.036,0.034,0.032,0.029,0.022,0.022,0.021,0.019,0.014,0.02,0.03,0.033,0.032,0.031,0.028,0.032,0.023,0.02,0.02,0.019,0.016,0.017,0.026,0.033,0.035,0.032,0.027,0.028,0.02,0.015,0.014,0.015,0.014,0.019,0.023,0.032
경기도,남양주,0.029,0.027,0.033,0.025,0.028,0.02,0.014,0.014,0.015,0.023,0.02,0.03,0.029,0.026,0.031,0.027,0.022,0.022,0.015,0.013,0.016,0.018,0.026,0.027,0.029,0.029,0.03,0.023,0.022,0.018,0.016,0.011,0.017,0.017,0.026,0.029,0.029,0.026,0.025,0.021,0.018,0.018,0.013,0.013,0.012,0.018*,0.028,0.027,0.033,0.029,0.029,0.023,0.023,0.017,0.014,0.013,0.013,0.017,0.026,0.028,0.028,0.027,0.022,0.018,0.016,0.016,0.011,0.01,0.012,0.02,0.026,0.028,0.023,0.024,0.023,0.015,0.013,0.012,0.009,0.009,0.008,0.015,0.024,0.024,0.027,0.022,0.021,0.017,0.014,0.011,0.009,0.01,0.01,0.014,0.021
경기도,용인,0.041,0.037,0.043,0.033,0.032,0.026,0.02,0.024,0.027,0.038,0.033,0.043,0.039,0.034,0.037,0.03,0.026,0.025,0.021,0.023,0.025,0.027,0.032,0.036,0.036,0.035,0.037,0.03,0.027,0.024,0.02,0.02,0.027,0.027,0.034,0.036,0.039,0.038,0.031,0.028,0.024,0.024,0.019,0.018,0.021,0.03,0.042,0.039,0.044,0.043,0.036,0.029,0.022,0.017,0.013,0.014,0.017,0.02,0.03,0.032,0.031,0.027,0.023,0.017,0.014,0.014,0.012,0.01,0.013,0.022,0.027,0.03,0.028,0.025,0.026,0.018,0.015,0.014,0.011,0.011,0.011,0.018,0.026,0.026,0.03,0.024,0.023,0.017,0.013,0.01,0.01,0.009,0.012,0.017,0.025
경기도,김포,0.028,0.028,0.028,0.024,0.018,0.017,0.015,0.015,0.019,0.025,0.025,0.03,0.026,0.024,0.025,0.023,0.019,0.016,0.015,0.013,0.021,0.022,0.027,0.028,0.027,0.025,0.024,0.02,0.017,0.013,0.015,0.014,0.019,0.018,0.025,0.027,0.025,0.025,0.024,0.021,0.016,0.014,0.011,0.011,0.014,0.019,0.025,0.024,0.025,0.02,0.018,0.015,0.014,0.009,0.009,0.01,0.012,0.016,0.022,0.024,0.019,0.017,0.014,0.012,0.012,0.01,0.009,0.01,0.01,0.015,0.02,0.022,0.022,0.019,0.021,0.013,0.011,0.011,0.01,0.01,0.01,0.016*,0.023*,0.022,0.02,0.017,0.017,0.013,0.009,0.008,0.009,0.009,0.01,0.013,0.02
경기도,오산,0.038,0.034,0.039,0.033,0.028,0.024,0.02,0.017,0.025,0.034,0.033,0.04,0.035,0.031,0.035,0.033,0.029,0.023,0.022,0.023,0.028,0.031,0.037,0.038,0.038,0.035,0.038,0.03,0.027,0.021,0.017,0.02,0.026,0.028,0.034,0.033,0.037,0.035,0.03,0.027,0.022,0.02,0.015,0.019,0.023,0.031,0.045,0.033,0.036,0.034,0.034,0.03,0.026,0.019,0.017,0.02,0.024,0.028,0.035,0.035,0.035,0.03,0.027,0.021,0.018,0.018,0.017,0.013,0.018,0.029,0.032,0.033,0.031,0.03,0.03,0.025,0.021,0.02,0.015,0.017,0.018,0.025,0.032,0.032,0.035,0.028,0.028,0.023,0.017,0.013,0.014**,0.014,0.018,0.025,0.033
경기도,하남,0.039,0.038,0.043,0.032,0.036,0.027,0.02,0.023,0.026,0.037,0.03,0.04,0.04,0.037,0.042,0.037,0.037,0.035,0.027,0.03,0.028,0.03,0.037,0.04,0.043,0.042,0.047,0.039,0.04,0.034,0.028,0.023,0.031,0.03,0.037,0.038,0.04,0.041,0.037,0.036,0.032,0.029,0.023,0.021,0.02,0.03,0.04,0.037,0.045,0.039,0.038,0.033,0.033,0.024,0.019,0.022,0.021,0.024,0.034,0.033,0.035,0.033,0.03,0.025,0.02,0.023,0.017,0.015,0.015,0.025,0.03,0.033,0.028,0.028,0.03,0.023,0.019,0.017,0.013,0.013,0.011,0.019,0.03,0.028,0.035,0.029,0.028,0.022,0.019,0.015,0.015,0.016,0.016,0.021,0.027
경기도,화성,0.03,0.028,0.032,0.024,0.02,0.018,0.014,0.014,0.017,0.024,0.026,0.028*,0.023,0.022,0.025,0.026,0.018,0.017,0.014,0.015,0.019,0.024,0.029,0.029,0.028,0.025,0.027,0.021,0.017,0.014,0.014,0.015,0.019,0.02,0.025,0.027,0.028,0.025,0.024,0.022*,0.017*,0.014,0.011,0.01,0.013,0.021,0.031,0.027,0.028,0.024,0.019,0.018,0.015,0.012,0.011,0.012,0.014,0.017,0.024,0.025,0.024,0.021,0.017,0.014,0.013,0.012,0.01,0.007,0.011,0.02,0.025,0.025,0.023,0.021,0.022,0.016,0.013,0.013,0.01,0.011,0.011,0.017,0.022,0.025,0.026,0.02,0.02,0.014,0.01,0.008,0.008,0.009,0.012,0.017,0.022
경기도,양주,0.023,0.02,0.022,0.017,0.015,0.01,0.01,0.011,0.013,0.015,0.018,0.023,0.019,0.018,0.02,0.019,0.014,0.014,0.012,0.01,0.013,0.016,0.023,0.024,0.022,0.021,0.022,0.018,0.016,0.012,0.011,0.009,0.017**,0.014,0.02,0.023,0.019,0.017,0.013,0.011,0.009,0.008,0.007,0.006,0.008,0.014,0.024,0.02,0.026,0.021,0.02,0.015,0.015,0.011,0.01,0.01,0.013,0.016,0.022,0.023,0.02,0.018,0.015,0.013,0.011,0.011,0.01,0.01,0.011,0.016,0.021,0.022,0.021,0.019,0.018,0.014,0.012,0.011,0.01,0.01,0.009,0.014,0.019*,0.021,0.021,0.016,0.015,0.012,0.01,0.008,0.007,0.009,0.011,0.014,0.019
